確定病名,研判年份,研判週別,縣市,鄉鎮,性別,是否為境外移入,年齡層,確定病例數,縣市別代碼,鄉鎮別代碼
0749,2008,28,嘉義縣,東石鄉,F,0,2,1,10010,10010090
0749,2008,28,嘉義縣,民雄鄉,M,0,2,1,10010,10010050
0749,2008,28,嘉義縣,竹崎鄉,M,0,1,1,10010,10010140
0749,2008,28,嘉義縣,鹿草鄉,M,0,2,1,10010,10010110
0749,2008,28,新竹市,東區,M,0,5~9,1,10018,10018010
0749,2008,28,台北市,士林區,M,0,2,1,63000,63000110
0749,2008,28,高雄市,岡山區,M,0,1,1,64000,64000190
0749,2008,28,高雄市,彌陀區,M,0,4,1,64000,64000280
0749,2008,28,新北市,中和區,F,0,0,1,65000,65000030
0749,2008,28,新北市,土城區,F,0,1,1,65000,65000130
0749,2008,28,新北市,新店區,M,0,2,1,65000,65000060
0749,2008,28,新北市,新店區,F,0,3,1,65000,65000060
0749,2008,28,新北市,板橋區,M,0,2,1,65000,65000010
0749,2008,28,新北市,板橋區,F,0,3,1,65000,65000010
0749,2008,28,新北市,林口區,M,0,5~9,1,65000,65000170
0749,2008,28,新北市,汐止區,M,0,10~14,1,65000,65000110
0749,2008,28,新北市,深坑區,M,0,0,1,65000,65000180
0749,2008,28,台中市,西屯區,F,0,0,1,66000,66000060
0749,2008,28,台南市,官田區,F,0,2,1,67000,67000100
0749,2008,28,台南市,新化區,M,0,1,1,67000,67000180
0749,2008,28,台南市,歸仁區,F,0,2,1,67000,67000280
0749,2008,28,桃園市,楊梅區,M,0,0,1,68000,68000040
0749,2008,29,彰化縣,二林鎮,F,0,2,1,10007,10007200
0749,2008,29,南投縣,南投市,M,0,4,1,10008,10008010
0749,2008,29,屏東縣,恆春鎮,M,0,2,1,10013,10013040
0749,2008,29,嘉義市,西區,M,0,5~9,1,10020,10020020
0749,2008,29,高雄市,三民區,M,0,1,1,64000,64000050
0749,2008,29,新北市,汐止區,M,0,0,1,65000,65000110
0749,2008,29,台南市,善化區,F,0,2,1,67000,67000190
0749,2008,29,台南市,後壁區,M,0,3,1,67000,67000050
0749,2008,29,台南市,柳營區,M,0,0,1,67000,67000040
0749,2008,29,台南市,永康區,F,0,0,1,67000,67000310
0749,2008,30,彰化縣,花壇鄉,F,0,3,1,10007,10007080
0749,2008,30,屏東縣,屏東市,M,0,0,1,10013,10013010
0749,2008,30,屏東縣,里港鄉,M,0,5~9,1,10013,10013090
