Date,County,Town,Village,VillageID,VillageLon,VillageLat,BI,BILv,HI,HILv,CI,CILv,LI,LILv,AI,Con100HH
2024/06/03,台南市,東區,東聖里,6703200-034,120.234540565352,22.9867534604804,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2024/06/03,台南市,歸仁區,南保里,6702800-001,120.285098655912,22.9680075557023,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2024/06/03,台南市,安平區,建平里,6703600-005,120.182809025104,22.9935596820509,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2024/06/03,台南市,南區,再興里,6703300-025,120.192509654988,22.9794451125935,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2024/06/03,台南市,南區,文華里,6703300-027,120.189633310587,22.9865793775112,4.000,1,4.000,2,28.571,7,30.000,3,0.0000,4.00
2024/06/03,台南市,南區,金華里,6703300-028,120.188269477361,22.9798442290397,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2024/06/03,台南市,南區,金華里,6703300-028,120.188269477361,22.9798442290397,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2024/06/03,台南市,南區,郡南里,6703300-033,120.19510030945,22.9648033579697,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2024/06/03,台南市,安南區,新順里,6703500-010,120.21744788726,23.0456072950097,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2024/06/03,台南市,安南區,淵西里,6703500-021,120.164021058568,23.0547497233018,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2024/06/03,台南市,安平區,文平里,6703600-009,120.181734540814,22.9865389839636,4.000,1,4.000,2,40.000,8,40.000,4,0.0000,4.00
2024/06/03,台南市,安平區,文平里,6703600-009,120.181734540814,22.9865389839636,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2024/06/03,台南市,永康區,安康里,6703100-034,120.227958604705,23.0152324838191,2.000,1,2.000,1,16.666,5,10.000,2,0.0000,2.00
2024/06/03,台南市,中西區,大涼里,6703700-031,120.189152809045,22.9926982482737,6.000,2,6.000,2,20.000,5,200.000,5,0.0000,6.00
2024/06/03,台南市,永康區,北灣里,6703100-017,120.268643785686,23.0131015925168,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2024/06/03,台南市,中西區,None,None,None,None,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2024/06/03,台南市,鹽水區,None,None,None,None,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2024/06/03,台南市,北區,None,None,None,None,2.000,1,2.000,1,7.142,3,20.000,3,0.0000,2.00
2024/06/03,台南市,東區,大智里,6703200-003,120.232541612925,22.9628442343032,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2024/06/03,台南市,南區,None,None,None,None,2.000,1,2.000,1,6.250,3,40.000,4,0.0000,2.00
2024/06/03,台南市,安平區,None,None,None,None,2.000,1,2.000,1,7.142,3,20.000,3,0.0000,2.00
2024/06/03,台南市,北區,None,None,None,None,2.000,1,2.000,1,8.333,3,60.000,4,0.0000,2.00
2024/06/03,台南市,七股區,大埕里,6701500-012,120.145240482756,23.1437868497393,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2024/06/03,台南市,東區,崇明里,6703200-012,120.220692259798,22.9691887885484,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2024/06/03,台南市,歸仁區,許厝里,6702800-006,120.299073531239,22.9656580283709,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
