Date,County,Town,Village,VillageID,VillageLon,VillageLat,BI,BILv,HI,HILv,CI,CILv,LI,LILv,AI,Con100HH
2023/07/01,高雄市,橋頭區,甲北里,6402000-011,120.296653393912,22.7409451008197,22.388,4,12.686,3,38.461,8,311.194,6,0.0000,22.38
2023/07/01,高雄市,三民區,安生里,6400500-055,120.311403954237,22.6469513158604,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2023/07/01,高雄市,仁武區,赤山里,6401700-015,120.347043251423,22.6764640516259,15.447,3,11.382,3,32.758,8,155.284,5,0.0162,15.44
2023/07/02,高雄市,仁武區,八卦里,6401700-009,120.336912597055,22.6852855841335,4.000,1,2.000,1,6.451,3,20.000,3,0.0000,4.00
2023/07/02,高雄市,三民區,德西里,6400500-079,120.288881964866,22.6454727552808,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2023/07/02,高雄市,鳳山區,老爺里,6401200-017,120.345662334792,22.6072793067485,19.642,4,15.178,3,20.952,6,224.107,5,0.0000,19.64
2023/07/03,高雄市,鳳山區,鎮北里,6401200-009,120.371069257909,22.6414368421992,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2023/07/03,高雄市,前鎮區,良和里,6400900-032,120.310140646329,22.6060140973212,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2023/07/03,高雄市,三民區,十全里,6400500-063,120.29356926461,22.6440138177109,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2023/07/03,高雄市,左營區,新下里,6400300-039,120.299510729206,22.6711867566794,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2023/07/03,高雄市,楠梓區,加昌里,6400400-033,120.297198757136,22.7189554068796,2.000,1,2.000,1,6.666,3,40.000,4,0.0000,2.00
2023/07/03,高雄市,前鎮區,瑞南里,6400900-047,120.324202027174,22.5994662301704,2.000,1,2.000,1,10.000,4,14.000,3,0.0000,2.00
2023/07/03,高雄市,仁武區,赤山里,6401700-015,120.347043251423,22.6764640516259,13.600,3,8.000,3,23.943,6,120.000,5,0.0000,13.60
2023/07/03,高雄市,左營區,新中里,6400300-041,120.309405770329,22.6700290376611,4.000,1,4.000,2,9.523,4,10.000,2,0.0000,4.00
2023/07/03,高雄市,鳳山區,新甲里,6401200-025,120.343096832934,22.6075722637709,12.582,3,11.920,3,29.230,7,239.072,5,0.0000,12.58
2023/07/04,高雄市,仁武區,仁和里,6401700-014,120.354038721816,22.6779568117654,2.000,1,2.000,1,4.347,2,8.000,2,0.0000,2.00
2023/07/04,高雄市,湖內區,田尾里,6402500-007,120.242183764997,22.8975334913651,8.000,2,4.000,2,23.529,6,66.000,4,0.0000,8.00
2023/07/04,高雄市,湖內區,葉厝里,6402500-005,120.218703709497,22.907493961642,2.000,1,2.000,1,7.142,3,16.000,3,0.0000,2.00
2023/07/04,高雄市,旗津區,復興里,6401000-005,120.272292334142,22.601454528497,13.793,3,10.344,3,50.000,9,46.551,4,0.0000,13.79
2023/07/04,高雄市,左營區,新下里,6400300-039,120.299510729206,22.6711867566794,8.000,2,8.000,3,36.363,8,12.000,3,0.0000,8.00
2023/07/04,高雄市,三民區,鼎西里,6400500-005,120.324835266911,22.6626096574435,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2023/07/04,高雄市,三民區,十美里,6400500-064,120.296374446024,22.643802393364,2.000,1,2.000,1,16.666,5,4.000,2,0.0000,2.00
2023/07/04,高雄市,三民區,十全里,6400500-063,120.29356926461,22.6440138177109,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2023/07/04,高雄市,前鎮區,忠孝里,6400900-038,120.314325740597,22.6152656942116,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2023/07/04,高雄市,湖內區,忠興里,6402500-013,120.195899995472,22.9146333231761,2.000,1,2.000,1,3.846,2,26.000,3,0.0000,2.00
2023/07/04,高雄市,湖內區,大湖里,6402500-006,120.247611362182,22.889074330789,2.000,1,2.000,1,4.347,2,12.000,3,0.0000,2.00
2023/07/04,高雄市,湖內區,文賢里,6402500-010,120.208622205778,22.9115851734838,2.000,1,2.000,1,4.166,2,60.000,4,0.0000,2.00
2023/07/05,高雄市,前鎮區,西山里,6400900-028,120.31069254369,22.6096346253188,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2023/07/05,高雄市,前鎮區,明正里,6400900-003,120.332750525705,22.5818125779071,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2023/07/05,高雄市,三民區,博惠里,6400500-073,120.31694864592,22.6365727546477,8.000,2,8.000,3,20.000,5,34.000,4,0.0000,8.00
2023/07/05,高雄市,楠梓區,瑞屏里,6400400-013,120.307173233181,22.7224595216169,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2023/07/05,高雄市,湖內區,太爺里,6402500-003,120.230963676633,22.907936454053,7.894,2,6.578,2,10.714,4,76.315,4,0.0000,7.89
2023/07/05,高雄市,左營區,菜公里,6400300-043,120.31178326346,22.6780117583188,8.000,2,8.000,3,16.666,5,22.000,3,0.0000,8.00
2023/07/06,高雄市,左營區,菜公里,6400300-043,120.31178326346,22.6780117583188,4.000,1,4.000,2,22.222,6,8.000,2,0.0000,4.00
2023/07/06,高雄市,前鎮區,平昌里,6400900-008,120.318002379565,22.5865417933385,2.000,1,2.000,1,14.285,4,8.000,2,0.0000,2.00
2023/07/06,高雄市,三民區,博惠里,6400500-073,120.31694864592,22.6365727546477,6.000,2,6.000,2,11.538,4,16.000,3,0.0000,6.00
2023/07/06,高雄市,三民區,安邦里,6400500-062,120.297224849061,22.6470527435905,6.000,2,4.000,2,10.000,4,38.000,4,0.0000,6.00
2023/07/06,高雄市,前鎮區,瑞興里,6400900-057,120.330449910669,22.6079736076647,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2023/07/06,高雄市,湖內區,中賢里,6402500-011,120.202927581814,22.9010023219527,9.210,2,6.578,2,17.948,5,122.368,5,0.0000,9.21
2023/07/06,高雄市,苓雅區,城西里,6400800-008,120.300561285663,22.6146221115118,2.000,1,2.000,1,5.263,2,6.000,2,0.0000,2.00
2023/07/07,高雄市,苓雅區,意誠里,6400800-010,120.301713609944,22.6123071663228,2.197,1,2.197,1,6.250,3,23.076,3,0.0000,2.19
2023/07/07,高雄市,苓雅區,城西里,6400800-008,120.300561285663,22.6146221115118,3.614,1,2.409,1,7.894,3,24.096,3,0.0000,3.61
2023/07/07,高雄市,前鎮區,仁愛里,6400900-005,120.316564068599,22.5804876602519,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2023/07/07,高雄市,三民區,博愛里,6400500-072,120.310230151555,22.6383802780552,2.000,1,2.000,1,9.090,3,20.000,3,0.0000,2.00
2023/07/07,高雄市,前金區,東金里,6400700-005,120.294273887159,22.6307538911318,2.000,1,2.000,1,7.142,3,30.000,3,0.0000,2.00
2023/07/07,高雄市,鳳山區,新富里,6401200-036,120.345148324215,22.6150752842265,6.000,2,6.000,2,23.076,6,34.000,4,0.0800,6.00
2023/07/07,高雄市,左營區,進學里,6400300-001,120.295109310707,22.6919596929904,8.000,2,8.000,3,16.000,5,32.000,4,0.0000,8.00
2023/07/07,高雄市,湖內區,湖內里,6402500-008,120.23578366724,22.8774484965386,4.000,1,4.000,2,13.333,4,18.000,3,0.0000,4.00
2023/07/07,高雄市,橋頭區,仕隆里,6402000-003,120.310315947246,22.7529724366392,2.000,1,2.000,1,6.250,3,6.000,2,0.0000,2.00
2023/07/07,高雄市,橋頭區,仕隆里,6402000-003,120.310315947246,22.7529724366392,2.000,1,2.000,1,6.250,3,6.000,2,0.0000,2.00
2023/07/07,高雄市,鳳山區,老爺里,6401200-017,120.345662334792,22.6072793067485,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2023/07/07,高雄市,鳳山區,和興里,6401200-046,120.355396738715,22.6152363069927,8.000,2,6.000,2,21.052,6,86.000,4,0.0000,8.00
2023/07/07,高雄市,三民區,博惠里,6400500-073,120.31694864592,22.6365727546477,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2023/07/07,高雄市,楠梓區,仁昌里,6400400-034,120.294119259652,22.7235703036406,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2023/07/07,高雄市,仁武區,八卦里,6401700-009,120.336912597055,22.6852855841335,1.886,1,1.886,1,4.761,2,56.603,4,0.0000,1.88
2023/07/08,高雄市,路竹區,社南里,6402400-020,120.269457405842,22.855968652796,19.491,3,11.016,3,43.396,9,215.254,5,0.0000,19.49
2023/07/08,高雄市,路竹區,社西里,6402400-006,120.262158013456,22.8682683385208,10.126,3,6.329,2,12.500,4,97.468,4,0.0000,10.12
2023/07/09,高雄市,路竹區,甲南里,6402400-008,120.264488704819,22.8760496332669,24.000,4,8.000,3,30.769,7,174.000,5,0.0000,24.00
2023/07/09,高雄市,湖內區,文賢里,6402500-010,120.208622205778,22.9115851734838,8.000,2,8.000,3,18.181,5,46.000,4,0.1400,8.00
2023/07/10,高雄市,路竹區,甲南里,6402400-008,120.264488704819,22.8760496332669,9.352,2,8.633,3,22.807,6,97.122,4,0.0000,9.35
2023/07/10,高雄市,左營區,果惠里,6400300-037,120.287933605791,22.6702082301656,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2023/07/10,高雄市,小港區,桂林里,6401100-031,120.354023452103,22.5806163279836,9.615,3,8.653,3,20.408,5,125.961,5,0.0000,9.61
2023/07/10,高雄市,前鎮區,鎮北里,6400900-023,120.296097766587,22.5977889383699,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2023/07/10,高雄市,前鎮區,興化里,6400900-013,120.308465242367,22.5803171302313,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2023/07/10,高雄市,路竹區,社南里,6402400-020,120.269457405842,22.855968652796,16.279,3,12.403,3,40.384,8,217.829,5,0.0000,16.27
2023/07/10,高雄市,前鎮區,平昌里,6400900-008,120.318002379565,22.5865417933385,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2023/07/10,高雄市,楠梓區,盛昌里,6400400-022,120.271313997767,22.7106974732933,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2023/07/10,高雄市,前鎮區,瑞興里,6400900-057,120.330449910669,22.6079736076647,2.000,1,2.000,1,14.285,4,0.000,0,0.0000,2.00
2023/07/10,高雄市,前鎮區,忠誠里,6400900-025,120.315099353518,22.6006694821363,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2023/07/10,高雄市,仁武區,赤山里,6401700-015,120.347043251423,22.6764640516259,4.000,1,4.000,2,16.666,5,10.000,2,0.0000,4.00
2023/07/10,高雄市,左營區,福山里,6400300-044,120.31688893937,22.6853960803094,6.000,2,6.000,2,15.789,5,40.000,4,0.0000,6.00
2023/07/10,高雄市,鳳山區,新甲里,6401200-025,120.343096832934,22.6075722637709,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2023/07/11,高雄市,前鎮區,忠純里,6400900-024,120.303863556665,22.6031006247434,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2023/07/11,高雄市,路竹區,社南里,6402400-020,120.269457405842,22.855968652796,9.090,2,9.090,3,20.833,6,45.454,4,0.0000,9.09
2023/07/11,高雄市,前鎮區,建隆里,6400900-030,120.305923863233,22.6049377914673,3.846,1,3.846,2,11.111,4,57.692,4,0.0000,3.84
2023/07/11,高雄市,前鎮區,振興里,6400900-031,120.303394990642,22.6097676473111,2.000,1,2.000,1,7.142,3,12.000,3,0.0000,2.00
2023/07/11,高雄市,三民區,同德里,6400500-052,120.312819276852,22.6419249641928,2.000,1,2.000,1,8.333,3,10.000,2,0.0000,2.00
2023/07/11,高雄市,左營區,果惠里,6400300-037,120.287933605791,22.6702082301656,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2023/07/11,高雄市,左營區,新下里,6400300-039,120.299510729206,22.6711867566794,8.000,2,2.000,1,19.047,5,100.000,4,0.0000,8.00
2023/07/11,高雄市,路竹區,社西里,6402400-006,120.262158013456,22.8682683385208,17.582,3,15.384,3,32.000,8,213.186,5,0.0000,17.58
2023/07/12,高雄市,左營區,新下里,6400300-039,120.299510729206,22.6711867566794,5.940,2,3.960,2,13.043,4,31.683,4,0.0000,5.94
2023/07/12,高雄市,苓雅區,林榮里,6400800-045,120.325469338642,22.6175057089597,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2023/07/12,高雄市,路竹區,社南里,6402400-020,120.269457405842,22.855968652796,2.298,1,2.298,1,4.651,2,32.758,4,0.0000,2.29
2023/07/12,高雄市,永安區,維新里,6402700-006,120.24615109973,22.8075689294504,4.000,1,4.000,2,11.764,4,30.000,3,0.1000,4.00
2023/07/12,高雄市,前鎮區,瑞隆里,6400900-053,120.334694524708,22.6046310860089,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2023/07/12,高雄市,前鎮區,瑞隆里,6400900-053,120.334694524708,22.6046310860089,4.000,1,2.000,1,10.526,4,2.000,1,0.0000,4.00
2023/07/12,高雄市,苓雅區,正仁里,6400800-066,120.339477190415,22.6308252552011,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2023/07/12,高雄市,鳳山區,文福里,6401200-060,120.348142919295,22.6355255346152,14.457,3,10.843,3,26.086,6,100.000,4,0.0000,14.45
2023/07/12,高雄市,左營區,海勝里,6400300-032,120.290489199325,22.67285078766,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2023/07/13,高雄市,左營區,新上里,6400300-040,120.308224914317,22.6621251399324,6.000,2,6.000,2,25.000,6,26.000,3,0.0000,6.00
2023/07/13,高雄市,鳳山區,文福里,6401200-060,120.348142919295,22.6355255346152,13.114,3,7.377,2,23.880,6,128.688,5,0.0000,13.11
2023/07/13,高雄市,鳳山區,文福里,6401200-060,120.348142919295,22.6355255346152,2.000,1,2.000,1,3.846,2,14.000,3,0.0000,2.00
2023/07/13,高雄市,苓雅區,文昌里,6400800-067,120.338807115814,22.6332995018112,4.000,1,4.000,2,15.384,5,26.000,3,0.0000,4.00
2023/07/13,高雄市,小港區,宏亮里,6401100-017,120.361481113147,22.5682658318148,2.000,1,2.000,1,5.263,2,10.000,2,0.0000,2.00
2023/07/13,高雄市,前鎮區,瑞隆里,6400900-053,120.334694524708,22.6046310860089,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2023/07/13,高雄市,前鎮區,瑞隆里,6400900-053,120.334694524708,22.6046310860089,1.694,1,1.694,1,3.125,2,42.372,4,0.0000,1.69
2023/07/13,高雄市,前鎮區,瑞昌里,6400900-061,120.333794701611,22.6071477015255,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2023/07/13,高雄市,鼓山區,明誠里,6400200-017,120.297928763669,22.6634651243903,6.000,2,6.000,2,14.285,4,50.000,4,0.0000,6.00
2023/07/13,高雄市,三民區,寶民里,6400500-023,120.340890727406,22.6356501855158,3.960,1,3.960,2,5.405,2,17.821,3,0.0000,3.96
2023/07/13,高雄市,苓雅區,林榮里,6400800-045,120.325469338642,22.6175057089597,2.000,1,2.000,1,7.142,3,10.000,2,0.0000,2.00
2023/07/13,高雄市,前鎮區,鎮海里,6400900-019,120.31716475852,22.5905845934522,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2023/07/13,高雄市,前鎮區,忠孝里,6400900-038,120.314325740597,22.6152656942116,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2023/07/13,高雄市,鳳山區,文德里,6401200-039,120.350936651088,22.6438998029759,2.000,1,2.000,1,5.555,3,12.000,3,0.0000,2.00
2023/07/14,高雄市,鳳山區,文德里,6401200-039,120.350936651088,22.6438998029759,8.421,2,7.368,2,16.666,5,97.894,4,0.0105,8.42
2023/07/14,高雄市,鳳山區,文德里,6401200-039,120.350936651088,22.6438998029759,4.000,1,4.000,2,8.000,3,38.000,4,0.0000,4.00
2023/07/14,高雄市,橋頭區,甲北里,6402000-011,120.296653393912,22.7409451008197,6.000,2,6.000,2,4.687,2,50.000,4,0.0000,6.00
2023/07/14,高雄市,前鎮區,忠孝里,6400900-038,120.314325740597,22.6152656942116,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2023/07/14,高雄市,左營區,新下里,6400300-039,120.299510729206,22.6711867566794,2.000,1,2.000,1,5.263,2,20.000,3,0.0000,2.00
2023/07/14,高雄市,三民區,寶民里,6400500-023,120.340890727406,22.6356501855158,2.000,1,2.000,1,5.263,2,10.000,2,0.0000,2.00
2023/07/14,高雄市,前鎮區,竹中里,6400900-045,120.320450183768,22.6140442357205,2.000,1,2.000,1,11.111,4,12.000,3,0.0000,2.00
2023/07/14,高雄市,苓雅區,正大里,6400800-061,120.333152546275,22.629579094131,2.000,1,2.000,1,6.250,3,14.000,3,0.0000,2.00
2023/07/14,高雄市,鳳山區,文福里,6401200-060,120.348142919295,22.6355255346152,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2023/07/14,高雄市,左營區,菜公里,6400300-043,120.31178326346,22.6780117583188,8.000,2,8.000,3,6.779,3,34.000,4,0.0000,8.00
2023/07/15,高雄市,三民區,寶興里,6400500-019,120.328950647764,22.6439889388348,8.000,2,8.000,3,30.769,7,68.000,4,0.0400,8.00
2023/07/15,高雄市,鳳山區,一甲里,6401200-028,120.337238854419,22.6006394913022,10.000,3,6.000,2,16.666,5,98.000,4,0.0400,10.00
2023/07/16,高雄市,鳳山區,一甲里,6401200-028,120.337238854419,22.6006394913022,18.518,3,18.518,4,41.666,9,250.000,5,0.0000,18.51
2023/07/16,高雄市,三民區,寶興里,6400500-019,120.328950647764,22.6439889388348,25.454,4,9.090,3,34.146,8,140.000,5,0.0000,25.45
2023/07/17,高雄市,三民區,寶興里,6400500-019,120.328950647764,22.6439889388348,3.960,1,3.960,2,10.000,4,16.831,3,0.0198,3.96
2023/07/17,高雄市,路竹區,社南里,6402400-020,120.269457405842,22.855968652796,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2023/07/17,高雄市,三民區,寶龍里,6400500-028,120.323519935066,22.6455805107694,2.000,1,2.000,1,2.439,1,14.000,3,0.0000,2.00
2023/07/17,高雄市,前鎮區,瑞北里,6400900-054,120.327110653739,22.6092601504009,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2023/07/17,高雄市,左營區,菜公里,6400300-043,120.31178326346,22.6780117583188,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2023/07/17,高雄市,鳳山區,一甲里,6401200-028,120.337238854419,22.6006394913022,9.090,2,9.090,3,14.285,4,133.333,5,0.0000,9.09
2023/07/17,高雄市,鳳山區,正義里,6401200-027,120.34031583266,22.6028596555928,9.375,2,9.375,3,23.076,6,148.437,5,0.0000,9.37
2023/07/17,高雄市,鳳山區,善美里,6401200-075,120.334121963659,22.6014008783692,3.571,1,3.571,2,7.407,3,41.071,4,0.0000,3.57
2023/07/17,高雄市,前鎮區,草衙里,6400900-001,120.3239204207,22.5728145437726,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2023/07/18,高雄市,左營區,新下里,6400300-039,120.299510729206,22.6711867566794,4.000,1,2.000,1,13.333,4,12.000,3,0.0000,4.00
2023/07/18,高雄市,左營區,進學里,6400300-001,120.295109310707,22.6919596929904,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2023/07/18,高雄市,鳳山區,一甲里,6401200-028,120.337238854419,22.6006394913022,2.000,1,2.000,1,7.692,3,80.000,4,0.0000,2.00
2023/07/18,高雄市,鳳山區,文德里,6401200-039,120.350936651088,22.6438998029759,2.000,1,2.000,1,10.000,4,16.000,3,0.0000,2.00
2023/07/18,高雄市,前鎮區,瑞西里,6400900-055,120.326637716724,22.6065774625947,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2023/07/18,高雄市,前鎮區,興邦里,6400900-021,120.312161931283,22.5960418499661,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2023/07/18,高雄市,三民區,正興里,6400500-038,120.318926456279,22.6463207067984,6.000,2,6.000,2,23.076,6,76.000,4,0.0000,6.00
2023/07/18,高雄市,三民區,寶興里,6400500-019,120.328950647764,22.6439889388348,2.000,1,2.000,1,4.545,2,2.000,1,0.0000,2.00
2023/07/18,高雄市,三民區,鼎強里,6400500-003,120.324974301843,22.6716094229418,12.903,3,11.612,3,14.814,5,118.064,5,0.0000,12.90
2023/07/19,高雄市,三民區,寶安里,6400500-027,120.328894870274,22.6403596775204,8.333,2,8.333,3,9.210,3,63.095,4,0.0000,8.33
2023/07/19,高雄市,前鎮區,鎮陽里,6400900-020,120.30874566653,22.5915385353213,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2023/07/19,高雄市,前鎮區,鎮陽里,6400900-020,120.30874566653,22.5915385353213,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2023/07/19,高雄市,左營區,新中里,6400300-041,120.309405770329,22.6700290376611,8.000,2,6.000,2,21.052,6,18.000,3,0.0000,8.00
2023/07/19,高雄市,鳳山區,正義里,6401200-027,120.34031583266,22.6028596555928,8.333,2,6.666,2,24.390,6,81.666,4,0.0000,8.33
2023/07/19,高雄市,湖內區,文賢里,6402500-010,120.208622205778,22.9115851734838,2.000,1,2.000,1,2.777,2,12.000,3,0.0000,2.00
2023/07/19,高雄市,路竹區,甲南里,6402400-008,120.264488704819,22.8760496332669,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2023/07/19,高雄市,小港區,桂林里,6401100-031,120.354023452103,22.5806163279836,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2023/07/19,高雄市,前鎮區,振興里,6400900-031,120.303394990642,22.6097676473111,6.000,2,6.000,2,37.500,8,38.000,4,0.0000,6.00
2023/07/19,高雄市,苓雅區,永康里,6400800-058,120.330049511306,22.6271069592141,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2023/07/20,高雄市,苓雅區,永康里,6400800-058,120.330049511306,22.6271069592141,2.000,1,2.000,1,5.263,2,2.000,1,0.0000,2.00
2023/07/20,高雄市,前鎮區,振興里,6400900-031,120.303394990642,22.6097676473111,18.248,3,10.948,3,24.038,6,232.846,5,0.0000,18.24
2023/07/20,高雄市,前鎮區,忠孝里,6400900-038,120.314325740597,22.6152656942116,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2023/07/20,高雄市,苓雅區,意誠里,6400800-010,120.301713609944,22.6123071663228,12.328,3,10.958,3,19.565,5,113.698,5,0.0000,12.32
2023/07/20,高雄市,左營區,新下里,6400300-039,120.299510729206,22.6711867566794,8.000,2,8.000,3,22.222,6,32.000,4,0.0000,8.00
2023/07/20,高雄市,仁武區,八卦里,6401700-009,120.336912597055,22.6852855841335,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2023/07/20,高雄市,鳳山區,武松里,6401200-058,120.365593083589,22.6368028852987,2.000,1,2.000,1,7.692,3,20.000,3,0.0000,2.00
2023/07/20,高雄市,三民區,鼎強里,6400500-003,120.324974301843,22.6716094229418,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2023/07/21,高雄市,三民區,寶興里,6400500-019,120.328950647764,22.6439889388348,2.000,1,2.000,1,4.166,2,10.000,2,0.0000,2.00
2023/07/21,高雄市,三民區,寶興里,6400500-019,120.328950647764,22.6439889388348,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2023/07/21,高雄市,楠梓區,加昌里,6400400-033,120.297198757136,22.7189554068796,2.000,1,2.000,1,5.263,2,10.000,2,0.0000,2.00
2023/07/21,高雄市,三民區,博惠里,6400500-073,120.31694864592,22.6365727546477,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2023/07/21,高雄市,苓雅區,苓東里,6400800-006,120.294722380972,22.6121388366317,12.000,3,8.000,3,22.222,6,102.000,5,0.0000,12.00
2023/07/21,高雄市,三民區,安東里,6400500-046,120.307074723221,22.6494110726353,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2023/07/21,高雄市,三民區,安東里,6400500-046,120.307074723221,22.6494110726353,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2023/07/21,高雄市,三民區,安生里,6400500-055,120.311403954237,22.6469513158604,2.000,1,2.000,1,7.692,3,10.000,2,0.0000,2.00
2023/07/21,高雄市,鳳山區,文福里,6401200-060,120.348142919295,22.6355255346152,2.000,1,2.000,1,3.030,2,16.000,3,0.0000,2.00
2023/07/21,高雄市,左營區,新上里,6400300-040,120.308224914317,22.6621251399324,8.000,2,8.000,3,23.529,6,42.000,4,0.0000,8.00
2023/07/21,高雄市,苓雅區,苓中里,6400800-004,120.293739057542,22.6150596912151,14.754,3,13.114,3,26.470,6,77.049,4,0.0000,14.75
2023/07/21,高雄市,鳳山區,正義里,6401200-027,120.34031583266,22.6028596555928,2.666,1,2.666,1,12.500,4,33.333,4,0.0000,2.66
2023/07/21,高雄市,鳳山區,一甲里,6401200-028,120.337238854419,22.6006394913022,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2023/07/23,高雄市,路竹區,竹西里,6402400-012,120.252719642787,22.8668227147416,37.500,5,20.312,4,32.876,8,379.687,6,0.0937,37.50
2023/07/23,高雄市,路竹區,文北里,6402400-013,120.247378667939,22.8624655068865,25.000,4,19.230,4,32.500,8,165.384,5,0.0384,25.00
2023/07/24,高雄市,三民區,安東里,6400500-046,120.307074723221,22.6494110726353,2.000,1,2.000,1,9.090,3,10.000,2,0.0000,2.00
2023/07/24,高雄市,三民區,博惠里,6400500-073,120.31694864592,22.6365727546477,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2023/07/24,高雄市,三民區,寶民里,6400500-023,120.340890727406,22.6356501855158,4.000,1,4.000,2,11.111,4,30.000,3,0.0000,4.00
2023/07/24,高雄市,前鎮區,西甲里,6400900-033,120.306952233418,22.611539170876,4.000,1,4.000,2,10.000,4,40.000,4,0.0000,4.00
2023/07/24,高雄市,前鎮區,瑞隆里,6400900-053,120.334694524708,22.6046310860089,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2023/07/24,高雄市,鳳山區,文福里,6401200-060,120.348142919295,22.6355255346152,1.449,1,1.449,1,2.985,2,5.072,2,0.0000,1.44
2023/07/24,高雄市,鳳山區,文華里,6401200-056,120.356133941461,22.6340895972997,2.000,1,2.000,1,4.545,2,8.000,2,0.0000,2.00
2023/07/24,高雄市,鳳山區,忠孝里,6401200-044,120.347462585239,22.6310855088349,6.000,2,6.000,2,21.428,6,24.000,3,0.0000,6.00
2023/07/24,高雄市,鳳山區,富甲里,6401200-054,120.334572019917,22.5988781382186,2.000,1,2.000,1,5.263,2,2.000,1,0.0000,2.00
2023/07/24,高雄市,三民區,寶華里,6400500-021,120.34255250166,22.6377793687028,2.000,1,2.000,1,4.761,2,30.000,3,0.0000,2.00
2023/07/24,高雄市,左營區,埤北里,6400300-030,120.289652020483,22.6792297777538,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2023/07/24,高雄市,三民區,寶業里,6400500-025,120.345282811549,22.6398907243105,4.000,1,4.000,2,11.764,4,44.000,4,0.0000,4.00
2023/07/24,高雄市,苓雅區,苓中里,6400800-004,120.293739057542,22.6150596912151,2.000,1,2.000,1,4.545,2,2.000,1,0.0000,2.00
2023/07/24,高雄市,前鎮區,振興里,6400900-031,120.303394990642,22.6097676473111,4.000,1,4.000,2,13.333,4,120.000,5,0.0000,4.00
2023/07/24,高雄市,前鎮區,建隆里,6400900-030,120.305923863233,22.6049377914673,10.000,3,6.000,2,25.000,6,70.000,4,0.0000,10.00
