確定病名,研判年份,研判週別,縣市,鄉鎮,性別,是否為境外移入,年齡層,確定病例數,縣市別代碼,鄉鎮別代碼
045a,2008,42,新北市,泰山區,F,0,1,1,65000,65000160
045a,2008,43,高雄市,鳳山區,M,0,5~9,1,64000,64000120
045a,2008,44,高雄市,小港區,F,0,5~9,1,64000,64000110
045a,2008,44,高雄市,小港區,M,0,5~9,1,64000,64000110
045a,2008,45,苗栗縣,通霄鎮,F,0,5~9,1,10005,10005030
045a,2008,47,高雄市,前鎮區,M,0,4,1,64000,64000090
045a,2008,47,台南市,佳里區,M,0,3,1,67000,67000120
045a,2008,48,屏東縣,竹田鄉,F,0,5~9,1,10013,10013140
045a,2008,51,高雄市,苓雅區,M,0,5~9,1,64000,64000080
045a,2009,2,花蓮縣,吉安鄉,M,0,0,1,10015,10015050
045a,2009,2,高雄市,鳳山區,F,0,10~14,1,64000,64000120
045a,2009,2,台中市,南區,F,0,1,1,66000,66000030
045a,2009,4,嘉義縣,水上鄉,M,0,10~14,1,10010,10010120
045a,2009,6,高雄市,鼓山區,M,0,5~9,1,64000,64000020
045a,2009,6,新北市,三重區,F,0,5~9,1,65000,65000020
045a,2009,6,新北市,土城區,M,0,5~9,1,65000,65000130
045a,2009,7,澎湖縣,馬公市,F,0,10~14,1,10016,10016010
045a,2009,7,桃園市,蘆竹區,F,0,2,1,68000,68000050
045a,2009,9,新竹縣,竹東鎮,M,0,10~14,1,10004,10004020
045a,2009,11,屏東縣,屏東市,M,0,3,1,10013,10013010
045a,2009,13,屏東縣,枋山鄉,M,0,10~14,1,10013,10013250
045a,2009,15,澎湖縣,湖西鄉,F,0,5~9,1,10016,10016020
045a,2009,16,雲林縣,水林鄉,M,0,1,1,10009,10009200
045a,2009,19,彰化縣,田中鎮,F,0,2,1,10007,10007120
045a,2009,19,台中市,西屯區,M,0,1,1,66000,66000060
045a,2009,21,台南市,永康區,F,0,4,1,67000,67000310
045a,2009,23,雲林縣,古坑鄉,M,0,5~9,1,10009,10009070
045a,2009,23,嘉義縣,朴子市,F,0,0,1,10010,10010020
045a,2009,23,嘉義縣,民雄鄉,M,0,5~9,1,10010,10010050
045a,2009,23,高雄市,內門區,M,0,5~9,1,64000,64000350
045a,2009,23,台中市,北屯區,F,0,0,1,66000,66000080
045a,2009,23,桃園市,新屋區,F,0,10~14,1,68000,68000110
045a,2009,27,高雄市,苓雅區,M,0,4,1,64000,64000080
045a,2009,27,桃園市,八德區,F,0,10~14,1,68000,68000080
045a,2009,28,屏東縣,屏東市,M,0,5~9,1,10013,10013010
045a,2009,28,台中市,北屯區,M,0,10~14,1,66000,66000080
045a,2009,30,桃園市,觀音區,F,0,3,1,68000,68000120
045a,2009,32,高雄市,前鎮區,M,0,5~9,1,64000,64000090
045a,2009,33,高雄市,仁武區,M,0,3,1,64000,64000170
045a,2009,35,高雄市,大寮區,F,0,10~14,1,64000,64000140
045a,2009,36,宜蘭縣,蘇澳鎮,M,0,2,1,10002,10002030
045a,2009,36,新北市,中和區,M,0,3,1,65000,65000030
045a,2009,37,新北市,汐止區,M,0,10~14,1,65000,65000110
045a,2009,37,新北市,汐止區,M,0,5~9,1,65000,65000110
045a,2009,38,高雄市,前鎮區,F,0,5~9,1,64000,64000090
045a,2009,39,雲林縣,二崙鄉,M,0,3,1,10009,10009110
045a,2009,39,新北市,三峽區,M,0,10~14,1,65000,65000090
045a,2009,40,高雄市,燕巢區,M,0,5~9,1,64000,64000210
045a,2009,45,苗栗縣,頭份市,F,0,10~14,1,10005,10005050
045a,2009,45,基隆市,安樂區,F,0,5~9,1,10017,10017060
045a,2009,45,新竹市,香山區,M,0,5~9,1,10018,10018030
045a,2009,45,高雄市,旗津區,F,0,4,1,64000,64000100
045a,2009,50,彰化縣,伸港鄉,F,0,10~14,1,10007,10007050
045a,2009,51,高雄市,前鎮區,M,0,5~9,1,64000,64000090
045a,2009,52,高雄市,前鎮區,F,0,10~14,1,64000,64000090
045a,2009,52,台南市,永康區,F,0,10~14,1,67000,67000310
045a,2010,1,桃園市,中壢區,F,0,10~14,1,68000,68000020
