確定病名,發病年份,發病月份,縣市,鄉鎮,性別,是否為境外移入,年齡層,確定病例數,縣市別代碼,鄉鎮別代碼
487a,2012,02,新竹縣,新豐鄉,M,0,55~59,1,10004,10004060
487a,2012,02,新竹縣,新豐鄉,F,0,70+,1,10004,10004060
487a,2012,02,新竹縣,竹北市,F,0,70+,1,10004,10004010
487a,2012,02,新竹縣,關西鎮,F,0,70+,1,10004,10004040
487a,2012,02,苗栗縣,後龍鎮,M,0,70+,1,10005,10005060
487a,2012,02,苗栗縣,苗栗市,M,0,55~59,1,10005,10005010
487a,2012,02,彰化縣,北斗鎮,F,0,70+,1,10007,10007190
487a,2012,02,彰化縣,員林市,M,0,40~44,1,10007,10007100
487a,2012,02,彰化縣,埔鹽鄉,M,0,60~64,1,10007,10007140
487a,2012,02,彰化縣,大城鄉,M,0,70+,1,10007,10007240
487a,2012,02,彰化縣,大村鄉,M,0,70+,1,10007,10007130
487a,2012,02,彰化縣,彰化市,M,0,70+,1,10007,10007010
487a,2012,02,彰化縣,田中鎮,M,0,70+,1,10007,10007120
487a,2012,02,彰化縣,秀水鄉,F,0,45~49,1,10007,10007070
487a,2012,02,彰化縣,秀水鄉,F,0,70+,1,10007,10007070
487a,2012,02,彰化縣,竹塘鄉,F,0,70+,1,10007,10007250
487a,2012,02,彰化縣,鹿港鎮,M,0,30~34,1,10007,10007020
487a,2012,02,彰化縣,鹿港鎮,F,0,55~59,1,10007,10007020
487a,2012,02,彰化縣,鹿港鎮,M,0,55~59,1,10007,10007020
487a,2012,02,彰化縣,鹿港鎮,M,0,60~64,1,10007,10007020
487a,2012,02,南投縣,南投市,F,0,50~54,1,10008,10008010
487a,2012,02,南投縣,南投市,M,0,60~64,1,10008,10008010
487a,2012,02,南投縣,埔里鎮,M,0,45~49,1,10008,10008020
487a,2012,02,南投縣,埔里鎮,F,0,60~64,1,10008,10008020
487a,2012,02,南投縣,草屯鎮,M,0,55~59,2,10008,10008030
487a,2012,02,南投縣,草屯鎮,M,0,60~64,1,10008,10008030
487a,2012,02,南投縣,草屯鎮,F,0,65~69,1,10008,10008030
487a,2012,02,南投縣,草屯鎮,M,0,70+,1,10008,10008030
487a,2012,02,雲林縣,二崙鄉,M,0,50~54,1,10009,10009110
487a,2012,02,雲林縣,土庫鎮,F,0,70+,1,10009,10009050
487a,2012,02,雲林縣,大埤鄉,F,0,70+,1,10009,10009080
487a,2012,02,雲林縣,斗六市,M,0,45~49,1,10009,10009010
487a,2012,02,雲林縣,斗南鎮,F,0,55~59,2,10009,10009020
487a,2012,02,雲林縣,東勢鄉,F,0,20~24,1,10009,10009140
487a,2012,02,雲林縣,林內鄉,M,0,45~49,1,10009,10009100
487a,2012,02,雲林縣,莿桐鄉,M,0,3,1,10009,10009090
487a,2012,02,雲林縣,虎尾鎮,M,0,3,1,10009,10009030
487a,2012,02,嘉義縣,大林鎮,F,0,70+,1,10010,10010040
487a,2012,02,嘉義縣,大林鎮,M,0,70+,1,10010,10010040
487a,2012,02,嘉義縣,水上鄉,M,0,25~29,1,10010,10010120
487a,2012,02,嘉義縣,溪口鄉,M,0,70+,1,10010,10010060
487a,2012,02,屏東縣,屏東市,F,0,65~69,1,10013,10013010
487a,2012,02,屏東縣,新園鄉,M,0,45~49,1,10013,10013170
487a,2012,02,屏東縣,竹田鄉,F,0,70+,1,10013,10013140
487a,2012,02,屏東縣,萬丹鄉,M,0,55~59,1,10013,10013050
487a,2012,02,屏東縣,長治鄉,M,0,45~49,1,10013,10013060
487a,2012,02,屏東縣,長治鄉,M,0,70+,1,10013,10013060
487a,2012,02,屏東縣,高樹鄉,M,0,70+,2,10013,10013110
487a,2012,02,台東縣,大武鄉,M,0,50~54,1,10014,10014100
487a,2012,02,台東縣,太麻里鄉,F,0,55~59,1,10014,10014090
487a,2012,02,台東縣,延平鄉,M,0,1,1,10014,10014130
487a,2012,02,台東縣,延平鄉,F,0,70+,1,10014,10014130
487a,2012,02,台東縣,蘭嶼鄉,M,0,45~49,1,10014,10014160
487a,2012,02,台東縣,鹿野鄉,F,0,70+,1,10014,10014050
487a,2012,02,花蓮縣,光復鄉,F,0,70+,1,10015,10015070
487a,2012,02,花蓮縣,吉安鄉,M,0,55~59,1,10015,10015050
487a,2012,02,花蓮縣,壽豐鄉,F,0,70+,1,10015,10015060
487a,2012,02,花蓮縣,富里鄉,M,0,35~39,1,10015,10015100
487a,2012,02,花蓮縣,富里鄉,M,0,40~44,1,10015,10015100
487a,2012,02,花蓮縣,富里鄉,M,0,70+,1,10015,10015100
487a,2012,02,花蓮縣,花蓮市,M,0,50~54,1,10015,10015010
487a,2012,02,花蓮縣,花蓮市,M,0,70+,1,10015,10015010
487a,2012,02,新竹市,北區,F,0,45~49,1,10018,10018020
487a,2012,02,新竹市,北區,M,0,60~64,1,10018,10018020
487a,2012,02,新竹市,香山區,F,0,70+,1,10018,10018030
487a,2012,02,嘉義市,西區,F,0,60~64,1,10020,10020020
487a,2012,02,嘉義市,西區,M,0,70+,1,10020,10020020
487a,2012,02,台北市,中山區,F,0,70+,2,63000,63000040
487a,2012,02,台北市,中正區,F,0,25~29,1,63000,63000050
487a,2012,02,台北市,中正區,F,0,30~34,1,63000,63000050
487a,2012,02,台北市,信義區,F,0,70+,1,63000,63000020
487a,2012,02,台北市,內湖區,M,0,55~59,1,63000,63000100
487a,2012,02,台北市,北投區,F,0,65~69,2,63000,63000120
487a,2012,02,台北市,北投區,F,0,70+,1,63000,63000120
487a,2012,02,台北市,北投區,M,0,70+,1,63000,63000120
487a,2012,02,台北市,南港區,F,0,55~59,1,63000,63000090
487a,2012,02,台北市,南港區,M,0,60~64,1,63000,63000090
487a,2012,02,台北市,士林區,M,0,55~59,1,63000,63000110
487a,2012,02,台北市,士林區,F,0,70+,4,63000,63000110
487a,2012,02,台北市,士林區,M,0,70+,2,63000,63000110
487a,2012,02,台北市,大安區,M,0,45~49,1,63000,63000030
487a,2012,02,台北市,大安區,M,0,60~64,1,63000,63000030
487a,2012,02,台北市,大安區,F,0,70+,1,63000,63000030
487a,2012,02,台北市,萬華區,M,0,20~24,1,63000,63000070
487a,2012,02,台北市,萬華區,M,0,20~24,1,63000,63000071
487a,2012,02,台北市,萬華區,M,0,20~24,1,63000,63000072
487a,2012,02,台北市,萬華區,F,0,45~49,1,63000,63000070
487a,2012,02,台北市,萬華區,F,0,45~49,1,63000,63000071
487a,2012,02,台北市,萬華區,F,0,45~49,1,63000,63000072
487a,2012,02,台北市,萬華區,F,0,70+,1,63000,63000070
487a,2012,02,台北市,萬華區,F,0,70+,1,63000,63000071
487a,2012,02,台北市,萬華區,F,0,70+,1,63000,63000072
487a,2012,02,高雄市,三民區,M,0,55~59,1,64000,64000050
487a,2012,02,高雄市,三民區,M,0,55~59,1,64000,64000051
487a,2012,02,高雄市,三民區,M,0,55~59,1,64000,64000052
487a,2012,02,高雄市,三民區,F,0,60~64,1,64000,64000050
487a,2012,02,高雄市,三民區,F,0,60~64,1,64000,64000051
487a,2012,02,高雄市,三民區,F,0,60~64,1,64000,64000052
487a,2012,02,高雄市,三民區,F,0,70+,3,64000,64000050
487a,2012,02,高雄市,三民區,F,0,70+,3,64000,64000051
487a,2012,02,高雄市,三民區,F,0,70+,3,64000,64000052
487a,2012,02,高雄市,三民區,M,0,70+,1,64000,64000050
487a,2012,02,高雄市,三民區,M,0,70+,1,64000,64000051
487a,2012,02,高雄市,三民區,M,0,70+,1,64000,64000052
487a,2012,02,高雄市,前鎮區,M,0,30~34,1,64000,64000090
487a,2012,02,高雄市,前鎮區,M,0,40~44,1,64000,64000090
487a,2012,02,高雄市,前鎮區,F,0,70+,1,64000,64000090
487a,2012,02,高雄市,小港區,F,0,60~64,1,64000,64000110
487a,2012,02,高雄市,岡山區,M,0,3,1,64000,64000190
487a,2012,02,高雄市,左營區,M,0,65~69,1,64000,64000030
487a,2012,02,高雄市,左營區,F,0,70+,2,64000,64000030
487a,2012,02,高雄市,新興區,M,0,10~14,1,64000,64000060
487a,2012,02,高雄市,新興區,F,0,5~9,1,64000,64000060
487a,2012,02,高雄市,新興區,F,0,70+,1,64000,64000060
487a,2012,02,高雄市,旗山區,F,0,50~54,1,64000,64000300
487a,2012,02,高雄市,林園區,F,0,15~19,1,64000,64000130
487a,2012,02,高雄市,林園區,F,0,60~64,1,64000,64000130
487a,2012,02,高雄市,楠梓區,F,0,0,1,64000,64000040
487a,2012,02,高雄市,湖內區,M,0,70+,1,64000,64000250
487a,2012,02,高雄市,美濃區,M,0,50~54,1,64000,64000310
487a,2012,02,高雄市,苓雅區,M,0,60~64,1,64000,64000080
487a,2012,02,高雄市,阿蓮區,F,0,5~9,1,64000,64000230
487a,2012,02,高雄市,鳳山區,F,0,70+,1,64000,64000120
487a,2012,02,高雄市,鳳山區,M,0,70+,1,64000,64000120
487a,2012,02,高雄市,鹽埕區,M,0,50~54,1,64000,64000010
487a,2012,02,高雄市,鼓山區,M,0,25~29,1,64000,64000020
487a,2012,02,高雄市,鼓山區,M,0,45~49,1,64000,64000020
487a,2012,02,新北市,三峽區,M,0,50~54,1,65000,65000090
487a,2012,02,新北市,三峽區,F,0,55~59,1,65000,65000090
487a,2012,02,新北市,三峽區,M,0,65~69,1,65000,65000090
487a,2012,02,新北市,三峽區,F,0,70+,1,65000,65000090
487a,2012,02,新北市,三峽區,M,0,70+,3,65000,65000090
487a,2012,02,新北市,三重區,M,0,40~44,1,65000,65000020
487a,2012,02,新北市,三重區,M,0,45~49,1,65000,65000020
487a,2012,02,新北市,三重區,F,0,70+,2,65000,65000020
487a,2012,02,新北市,三重區,M,0,70+,1,65000,65000020
487a,2012,02,新北市,中和區,F,0,15~19,1,65000,65000030
487a,2012,02,新北市,中和區,F,0,2,1,65000,65000030
487a,2012,02,新北市,中和區,F,0,30~34,1,65000,65000030
487a,2012,02,新北市,中和區,F,0,40~44,1,65000,65000030
487a,2012,02,新北市,中和區,M,0,55~59,1,65000,65000030
487a,2012,02,新北市,中和區,F,0,60~64,1,65000,65000030
487a,2012,02,新北市,中和區,M,0,60~64,1,65000,65000030
487a,2012,02,新北市,中和區,F,0,65~69,1,65000,65000030
487a,2012,02,新北市,中和區,F,0,70+,1,65000,65000030
487a,2012,02,新北市,五股區,F,0,50~54,1,65000,65000150
487a,2012,02,新北市,五股區,M,0,70+,1,65000,65000150
487a,2012,02,新北市,八里區,M,0,70+,1,65000,65000230
487a,2012,02,新北市,土城區,F,0,60~64,1,65000,65000130
487a,2012,02,新北市,新店區,F,0,50~54,2,65000,65000060
487a,2012,02,新北市,新店區,M,0,55~59,1,65000,65000060
487a,2012,02,新北市,新店區,F,0,70+,2,65000,65000060
487a,2012,02,新北市,新店區,M,0,70+,1,65000,65000060
487a,2012,02,新北市,新莊區,F,0,30~34,1,65000,65000050
487a,2012,02,新北市,新莊區,F,0,35~39,1,65000,65000050
487a,2012,02,新北市,新莊區,M,0,60~64,2,65000,65000050
487a,2012,02,新北市,新莊區,F,0,70+,2,65000,65000050
487a,2012,02,新北市,新莊區,M,0,70+,1,65000,65000050
487a,2012,02,新北市,板橋區,F,0,25~29,1,65000,65000010
487a,2012,02,新北市,板橋區,M,0,40~44,1,65000,65000010
487a,2012,02,新北市,板橋區,F,0,60~64,1,65000,65000010
487a,2012,02,新北市,板橋區,F,0,65~69,1,65000,65000010
487a,2012,02,新北市,樹林區,M,0,40~44,1,65000,65000070
487a,2012,02,新北市,樹林區,M,0,45~49,1,65000,65000070
487a,2012,02,新北市,樹林區,F,0,50~54,1,65000,65000070
487a,2012,02,新北市,永和區,F,0,35~39,1,65000,65000040
487a,2012,02,新北市,永和區,M,0,35~39,1,65000,65000040
487a,2012,02,新北市,永和區,F,0,45~49,3,65000,65000040
487a,2012,02,新北市,永和區,F,0,50~54,4,65000,65000040
487a,2012,02,新北市,永和區,M,0,50~54,1,65000,65000040
487a,2012,02,新北市,永和區,F,0,55~59,1,65000,65000040
487a,2012,02,新北市,永和區,F,0,70+,2,65000,65000040
487a,2012,02,新北市,永和區,M,0,70+,2,65000,65000040
487a,2012,02,新北市,汐止區,M,0,35~39,1,65000,65000110
487a,2012,02,新北市,淡水區,M,0,30~34,1,65000,65000100
487a,2012,02,新北市,淡水區,M,0,45~49,1,65000,65000100
487a,2012,02,新北市,淡水區,M,0,70+,2,65000,65000100
487a,2012,02,新北市,蘆洲區,F,0,50~54,1,65000,65000140
487a,2012,02,新北市,蘆洲區,M,0,50~54,1,65000,65000140
487a,2012,02,新北市,蘆洲區,M,0,60~64,1,65000,65000140
487a,2012,02,新北市,蘆洲區,M,0,65~69,1,65000,65000140
487a,2012,02,新北市,蘆洲區,F,0,70+,1,65000,65000140
487a,2012,02,新北市,鶯歌區,F,0,70+,1,65000,65000080
487a,2012,02,台中市,北區,M,0,70+,1,66000,66000050
487a,2012,02,台中市,北屯區,F,0,70+,1,66000,66000080
487a,2012,02,台中市,南屯區,F,0,45~49,1,66000,66000070
487a,2012,02,台中市,大安區,M,0,70+,1,66000,66000220
487a,2012,02,台中市,大里區,M,0,60~64,1,66000,66000280
487a,2012,02,台中市,太平區,F,0,70+,1,66000,66000270
487a,2012,02,台中市,新社區,M,0,65~69,1,66000,66000190
487a,2012,02,台中市,沙鹿區,M,0,70+,1,66000,66000130
487a,2012,02,台中市,清水區,F,0,1,1,66000,66000120
487a,2012,02,台中市,烏日區,M,0,70+,1,66000,66000230
487a,2012,02,台中市,豐原區,M,0,65~69,1,66000,66000090
487a,2012,02,台中市,豐原區,F,0,70+,1,66000,66000090
487a,2012,02,台南市,中西區,F,0,70+,1,67000,67000370
487a,2012,02,台南市,佳里區,M,0,70+,1,67000,67000120
487a,2012,02,台南市,南區,M,0,35~39,1,67000,67000330
487a,2012,02,台南市,南區,M,0,70+,2,67000,67000330
487a,2012,02,台南市,安南區,F,0,55~59,1,67000,67000350
487a,2012,02,台南市,安南區,F,0,70+,2,67000,67000350
487a,2012,02,台南市,左鎮區,M,0,70+,1,67000,67000260
487a,2012,02,台南市,新市區,F,0,60~64,1,67000,67000200
487a,2012,02,台南市,新市區,F,0,70+,1,67000,67000200
487a,2012,02,台南市,新市區,M,0,70+,1,67000,67000200
487a,2012,02,台南市,東區,F,0,30~34,1,67000,67000320
487a,2012,02,台南市,東區,M,0,70+,1,67000,67000320
487a,2012,02,台南市,東山區,M,0,70+,1,67000,67000060
487a,2012,02,台南市,柳營區,F,0,25~29,1,67000,67000040
487a,2012,02,台南市,永康區,M,0,20~24,1,67000,67000310
487a,2012,02,台南市,永康區,F,0,4,1,67000,67000310
487a,2012,02,台南市,永康區,M,0,50~54,1,67000,67000310
487a,2012,02,台南市,永康區,F,0,55~59,1,67000,67000310
487a,2012,02,台南市,永康區,M,0,5~9,1,67000,67000310
487a,2012,02,台南市,永康區,M,0,65~69,1,67000,67000310
487a,2012,02,台南市,麻豆區,M,0,70+,2,67000,67000070
487a,2012,02,桃園市,中壢區,M,0,10~14,1,68000,68000020
487a,2012,02,桃園市,中壢區,M,0,50~54,1,68000,68000020
487a,2012,02,桃園市,中壢區,M,0,70+,1,68000,68000020
487a,2012,02,桃園市,八德區,M,0,25~29,1,68000,68000080
487a,2012,02,桃園市,八德區,F,0,70+,1,68000,68000080
487a,2012,02,桃園市,大園區,M,0,55~59,1,68000,68000060
487a,2012,02,桃園市,大溪區,F,0,40~44,1,68000,68000030
487a,2012,02,桃園市,大溪區,M,0,70+,1,68000,68000030
487a,2012,02,桃園市,平鎮區,M,0,45~49,1,68000,68000100
487a,2012,02,桃園市,平鎮區,M,0,60~64,1,68000,68000100
487a,2012,02,桃園市,平鎮區,F,0,65~69,1,68000,68000100
487a,2012,02,桃園市,平鎮區,F,0,70+,1,68000,68000100
487a,2012,02,桃園市,桃園區,F,0,25~29,1,68000,68000010
487a,2012,02,桃園市,桃園區,M,0,70+,1,68000,68000010
487a,2012,02,桃園市,楊梅區,F,0,60~64,1,68000,68000040
487a,2012,02,桃園市,楊梅區,M,0,60~64,1,68000,68000040
487a,2012,02,桃園市,楊梅區,F,0,70+,1,68000,68000040
487a,2012,02,桃園市,楊梅區,M,0,70+,2,68000,68000040
487a,2012,02,桃園市,觀音區,F,0,55~59,1,68000,68000120
487a,2012,02,桃園市,龍潭區,M,0,1,1,68000,68000090
487a,2012,02,桃園市,龍潭區,F,0,55~59,1,68000,68000090
487a,2012,02,桃園市,龜山區,M,0,0,1,68000,68000070
487a,2012,03,宜蘭縣,冬山鄉,F,0,70+,1,10002,10002080
487a,2012,03,宜蘭縣,頭城鎮,M,0,65~69,1,10002,10002040
487a,2012,03,新竹縣,尖石鄉,M,0,10~14,1,10004,10004120
487a,2012,03,新竹縣,湖口鄉,F,0,70+,1,10004,10004050
487a,2012,03,新竹縣,竹北市,F,0,70+,1,10004,10004010
487a,2012,03,苗栗縣,後龍鎮,M,0,60~64,1,10005,10005060
487a,2012,03,苗栗縣,泰安鄉,F,0,50~54,1,10005,10005180
487a,2012,03,苗栗縣,苑裡鎮,F,0,5~9,1,10005,10005020
487a,2012,03,彰化縣,埔心鄉,M,0,60~64,1,10007,10007150
487a,2012,03,彰化縣,埔心鄉,F,0,70+,1,10007,10007150
487a,2012,03,彰化縣,彰化市,F,0,70+,1,10007,10007010
487a,2012,03,彰化縣,溪州鄉,M,0,70+,1,10007,10007260
487a,2012,03,彰化縣,溪湖鎮,M,0,40~44,1,10007,10007110
487a,2012,03,彰化縣,花壇鄉,F,0,60~64,1,10007,10007080
487a,2012,03,南投縣,埔里鎮,M,0,40~44,1,10008,10008020
487a,2012,03,南投縣,竹山鎮,F,0,70+,2,10008,10008040
487a,2012,03,雲林縣,元長鄉,M,0,70+,1,10009,10009170
487a,2012,03,雲林縣,古坑鄉,F,0,10~14,1,10009,10009070
487a,2012,03,嘉義縣,大林鎮,M,0,70+,1,10010,10010040
487a,2012,03,嘉義縣,梅山鄉,M,0,65~69,1,10010,10010150
487a,2012,03,嘉義縣,民雄鄉,F,0,50~54,1,10010,10010050
487a,2012,03,屏東縣,九如鄉,M,0,70+,1,10013,10013080
487a,2012,03,屏東縣,佳冬鄉,M,0,15~19,1,10013,10013210
487a,2012,03,屏東縣,屏東市,M,0,20~24,1,10013,10013010
487a,2012,03,屏東縣,新埤鄉,M,0,70+,1,10013,10013150
487a,2012,03,屏東縣,牡丹鄉,F,0,70+,1,10013,10013330
487a,2012,03,屏東縣,萬巒鄉,F,0,70+,1,10013,10013120
487a,2012,03,台東縣,卑南鄉,F,0,70+,2,10014,10014040
487a,2012,03,台東縣,台東市,M,0,65~69,1,10014,10014010
487a,2012,03,台東縣,台東市,M,0,70+,2,10014,10014010
487a,2012,03,台東縣,達仁鄉,F,0,35~39,1,10014,10014150
487a,2012,03,台東縣,金峰鄉,F,0,60~64,1,10014,10014140
487a,2012,03,台東縣,鹿野鄉,M,0,70+,1,10014,10014050
487a,2012,03,花蓮縣,吉安鄉,M,0,70+,1,10015,10015050
487a,2012,03,花蓮縣,萬榮鄉,M,0,70+,1,10015,10015120
487a,2012,03,澎湖縣,七美鄉,M,0,70+,1,10016,10016060
487a,2012,03,澎湖縣,馬公市,M,0,3,1,10016,10016010
487a,2012,03,澎湖縣,馬公市,F,0,35~39,1,10016,10016010
487a,2012,03,澎湖縣,馬公市,M,0,55~59,1,10016,10016010
487a,2012,03,基隆市,中山區,F,0,70+,1,10017,10017050
487a,2012,03,基隆市,信義區,M,1,65~69,1,10017,10017070
487a,2012,03,嘉義市,西區,M,0,70+,2,10020,10020020
487a,2012,03,台北市,中山區,F,0,35~39,1,63000,63000040
487a,2012,03,台北市,信義區,F,0,0,1,63000,63000020
487a,2012,03,台北市,信義區,F,0,65~69,1,63000,63000020
487a,2012,03,台北市,士林區,F,0,30~34,1,63000,63000110
487a,2012,03,台北市,大同區,F,0,55~59,1,63000,63000060
487a,2012,03,台北市,大安區,F,0,70+,1,63000,63000030
487a,2012,03,台北市,文山區,M,0,70+,1,63000,63000080
487a,2012,03,台北市,文山區,M,0,70+,1,63000,63000081
487a,2012,03,台北市,文山區,M,0,70+,1,63000,63000082
487a,2012,03,高雄市,三民區,M,0,60~64,1,64000,64000050
487a,2012,03,高雄市,三民區,M,0,60~64,1,64000,64000051
487a,2012,03,高雄市,三民區,M,0,60~64,1,64000,64000052
487a,2012,03,高雄市,三民區,F,0,70+,1,64000,64000050
487a,2012,03,高雄市,三民區,F,0,70+,1,64000,64000051
487a,2012,03,高雄市,三民區,F,0,70+,1,64000,64000052
487a,2012,03,高雄市,前鎮區,M,0,50~54,1,64000,64000090
487a,2012,03,高雄市,大寮區,M,0,40~44,1,64000,64000140
487a,2012,03,高雄市,大寮區,M,0,60~64,1,64000,64000140
487a,2012,03,高雄市,小港區,F,0,60~64,1,64000,64000110
487a,2012,03,高雄市,小港區,M,0,65~69,2,64000,64000110
487a,2012,03,高雄市,岡山區,F,0,70+,1,64000,64000190
487a,2012,03,高雄市,左營區,F,0,55~59,1,64000,64000030
487a,2012,03,高雄市,林園區,F,0,50~54,1,64000,64000130
487a,2012,03,高雄市,燕巢區,M,0,55~59,1,64000,64000210
487a,2012,03,高雄市,苓雅區,M,0,70+,1,64000,64000080
487a,2012,03,高雄市,茄萣區,F,0,25~29,1,64000,64000260
487a,2012,03,高雄市,阿蓮區,F,0,35~39,1,64000,64000230
487a,2012,03,高雄市,鳳山區,M,0,55~59,1,64000,64000120
487a,2012,03,新北市,三重區,M,0,60~64,1,65000,65000020
487a,2012,03,新北市,中和區,F,0,70+,2,65000,65000030
487a,2012,03,新北市,中和區,M,0,70+,2,65000,65000030
487a,2012,03,新北市,五股區,M,0,30~34,1,65000,65000150
487a,2012,03,新北市,五股區,M,0,65~69,1,65000,65000150
487a,2012,03,新北市,土城區,M,0,45~49,1,65000,65000130
487a,2012,03,新北市,土城區,F,0,50~54,1,65000,65000130
487a,2012,03,新北市,土城區,M,0,60~64,1,65000,65000130
487a,2012,03,新北市,土城區,F,0,70+,1,65000,65000130
487a,2012,03,新北市,新店區,M,0,70+,1,65000,65000060
487a,2012,03,新北市,新莊區,F,0,25~29,1,65000,65000050
487a,2012,03,新北市,新莊區,F,0,70+,1,65000,65000050
487a,2012,03,新北市,板橋區,M,0,45~49,1,65000,65000010
487a,2012,03,新北市,板橋區,F,0,50~54,2,65000,65000010
487a,2012,03,新北市,板橋區,M,0,50~54,1,65000,65000010
487a,2012,03,新北市,永和區,F,0,20~24,1,65000,65000040
487a,2012,03,新北市,永和區,F,0,35~39,1,65000,65000040
487a,2012,03,新北市,永和區,M,0,45~49,1,65000,65000040
487a,2012,03,新北市,永和區,M,0,50~54,1,65000,65000040
487a,2012,03,新北市,永和區,F,0,55~59,2,65000,65000040
487a,2012,03,新北市,永和區,F,0,70+,2,65000,65000040
487a,2012,03,新北市,永和區,M,0,70+,2,65000,65000040
487a,2012,03,新北市,淡水區,F,0,70+,2,65000,65000100
487a,2012,03,新北市,淡水區,M,0,70+,1,65000,65000100
487a,2012,03,新北市,蘆洲區,M,0,55~59,1,65000,65000140
487a,2012,03,新北市,蘆洲區,F,0,70+,1,65000,65000140
487a,2012,03,新北市,鶯歌區,F,0,70+,1,65000,65000080
487a,2012,03,台中市,北屯區,F,0,25~29,1,66000,66000080
487a,2012,03,台中市,潭子區,M,0,35~39,1,66000,66000170
487a,2012,03,台中市,潭子區,M,0,70+,1,66000,66000170
487a,2012,03,台中市,西屯區,M,0,50~54,1,66000,66000060
487a,2012,03,台中市,豐原區,M,0,50~54,1,66000,66000090
487a,2012,03,台中市,豐原區,M,0,70+,1,66000,66000090
487a,2012,03,台南市,仁德區,F,0,50~54,1,67000,67000270
487a,2012,03,台南市,北區,F,0,2,1,67000,67000340
487a,2012,03,台南市,北區,F,0,50~54,1,67000,67000340
487a,2012,03,台南市,南區,M,0,0,1,67000,67000330
487a,2012,03,台南市,善化區,M,0,3,1,67000,67000190
487a,2012,03,台南市,安南區,M,0,4,1,67000,67000350
487a,2012,03,台南市,安南區,M,0,60~64,1,67000,67000350
487a,2012,03,台南市,安南區,F,0,70+,1,67000,67000350
487a,2012,03,台南市,山上區,M,0,35~39,1,67000,67000220
487a,2012,03,台南市,新市區,F,0,0,1,67000,67000200
487a,2012,03,台南市,東區,M,0,40~44,1,67000,67000320
487a,2012,03,台南市,永康區,F,0,1,1,67000,67000310
487a,2012,03,台南市,永康區,M,0,10~14,1,67000,67000310
487a,2012,03,台南市,永康區,F,0,60~64,1,67000,67000310
487a,2012,03,台南市,永康區,M,0,70+,1,67000,67000310
487a,2012,03,台南市,西港區,M,0,5~9,1,67000,67000140
487a,2012,03,台南市,麻豆區,F,0,70+,1,67000,67000070
487a,2012,03,台南市,麻豆區,M,0,70+,1,67000,67000070
487a,2012,03,桃園市,中壢區,F,0,70+,1,68000,68000020
487a,2012,03,桃園市,大園區,M,0,15~19,1,68000,68000060
487a,2012,03,桃園市,平鎮區,F,0,70+,1,68000,68000100
487a,2012,03,桃園市,桃園區,M,0,50~54,1,68000,68000010
487a,2012,03,桃園市,楊梅區,F,0,45~49,1,68000,68000040
487a,2012,04,宜蘭縣,員山鄉,M,0,60~64,1,10002,10002070
487a,2012,04,宜蘭縣,礁溪鄉,M,0,10~14,1,10002,10002050
487a,2012,04,新竹縣,五峰鄉,M,0,50~54,1,10004,10004130
487a,2012,04,新竹縣,尖石鄉,F,0,70+,1,10004,10004120
487a,2012,04,苗栗縣,竹南鎮,F,0,40~44,1,10005,10005040
487a,2012,04,苗栗縣,苗栗市,M,0,70+,1,10005,10005010
487a,2012,04,彰化縣,彰化市,M,0,20~24,1,10007,10007010
487a,2012,04,彰化縣,永靖鄉,F,0,70+,1,10007,10007160
487a,2012,04,南投縣,埔里鎮,F,0,70+,1,10008,10008020
487a,2012,04,南投縣,草屯鎮,M,0,45~49,1,10008,10008030
487a,2012,04,雲林縣,大埤鄉,F,0,70+,1,10009,10009080
487a,2012,04,雲林縣,斗六市,M,0,25~29,1,10009,10009010
487a,2012,04,雲林縣,虎尾鎮,F,0,55~59,1,10009,10009030
487a,2012,04,嘉義縣,梅山鄉,F,0,55~59,1,10010,10010150
487a,2012,04,屏東縣,屏東市,F,0,70+,1,10013,10013010
487a,2012,04,屏東縣,枋山鄉,F,0,2,1,10013,10013250
487a,2012,04,屏東縣,獅子鄉,F,0,15~19,1,10013,10013320
487a,2012,04,屏東縣,萬丹鄉,F,0,70+,1,10013,10013050
487a,2012,04,台東縣,卑南鄉,F,0,70+,1,10014,10014040
487a,2012,04,台東縣,卑南鄉,M,0,70+,1,10014,10014040
487a,2012,04,台東縣,台東市,F,0,50~54,1,10014,10014010
487a,2012,04,台東縣,台東市,M,0,65~69,1,10014,10014010
487a,2012,04,台東縣,台東市,F,0,70+,2,10014,10014010
487a,2012,04,台東縣,台東市,M,0,70+,1,10014,10014010
487a,2012,04,台東縣,太麻里鄉,M,0,70+,1,10014,10014090
487a,2012,04,花蓮縣,吉安鄉,F,0,5~9,1,10015,10015050
487a,2012,04,花蓮縣,吉安鄉,M,0,5~9,1,10015,10015050
487a,2012,04,花蓮縣,花蓮市,F,0,70+,1,10015,10015010
487a,2012,04,嘉義市,西區,M,0,70+,1,10020,10020020
487a,2012,04,台北市,內湖區,F,0,70+,1,63000,63000100
487a,2012,04,台北市,北投區,F,0,70+,1,63000,63000120
487a,2012,04,台北市,南港區,F,0,65~69,1,63000,63000090
487a,2012,04,台北市,士林區,F,0,65~69,1,63000,63000110
487a,2012,04,台北市,文山區,M,0,35~39,1,63000,63000080
487a,2012,04,台北市,文山區,M,0,35~39,1,63000,63000081
487a,2012,04,台北市,文山區,M,0,35~39,1,63000,63000082
487a,2012,04,台北市,松山區,M,0,70+,1,63000,63000010
487a,2012,04,高雄市,三民區,M,0,70+,1,64000,64000050
