確定病名,發病年份,發病月份,縣市,鄉鎮,性別,是否為境外移入,年齡層,確定病例數,縣市別代碼,鄉鎮別代碼
0812,2009,08,連江縣,北竿鄉,M,0,45~49,1,09007,09007020
0812,2009,08,連江縣,南竿鄉,M,0,20~24,1,09007,09007010
0812,2009,08,金門縣,金寧鄉,M,0,15~19,1,09020,09020040
0812,2009,08,金門縣,金寧鄉,F,0,55~59,1,09020,09020040
0812,2009,08,金門縣,金寧鄉,F,0,65~69,1,09020,09020040
0812,2009,08,金門縣,金沙鎮,F,0,50~54,1,09020,09020020
0812,2009,08,金門縣,金湖鎮,F,0,55~59,1,09020,09020030
0812,2009,08,金門縣,金湖鎮,M,0,60~64,1,09020,09020030
0812,2009,08,宜蘭縣,壯圍鄉,M,0,15~19,1,10002,10002060
0812,2009,08,苗栗縣,造橋鄉,M,0,25~29,1,10005,10005150
0812,2009,08,南投縣,信義鄉,M,0,10~14,1,10008,10008120
0812,2009,08,南投縣,國姓鄉,F,0,35~39,1,10008,10008100
0812,2009,08,南投縣,竹山鎮,F,0,55~59,1,10008,10008040
0812,2009,08,南投縣,魚池鄉,F,0,20~24,1,10008,10008090
0812,2009,08,台東縣,卑南鄉,M,0,25~29,1,10014,10014040
0812,2009,08,台東縣,卑南鄉,F,0,45~49,1,10014,10014040
0812,2009,08,台東縣,台東市,M,0,35~39,1,10014,10014010
0812,2009,08,台東縣,延平鄉,M,0,25~29,1,10014,10014130
0812,2009,08,台東縣,東河鄉,F,0,60~64,1,10014,10014070
0812,2009,08,台東縣,蘭嶼鄉,M,0,35~39,1,10014,10014160
0812,2009,08,台東縣,鹿野鄉,M,0,45~49,1,10014,10014050
0812,2009,08,花蓮縣,壽豐鄉,F,0,55~59,1,10015,10015060
0812,2009,08,澎湖縣,馬公市,M,0,70+,1,10016,10016010
0812,2009,08,台北市,內湖區,M,0,25~29,1,63000,63000100
0812,2009,08,高雄市,三民區,F,0,50~54,1,64000,64000050
0812,2009,08,高雄市,三民區,F,0,50~54,1,64000,64000051
0812,2009,08,高雄市,三民區,F,0,50~54,1,64000,64000052
0812,2009,08,高雄市,鳳山區,M,0,55~59,1,64000,64000120
0812,2009,08,新北市,土城區,F,0,25~29,1,65000,65000130
0812,2009,08,台南市,北區,M,0,40~44,1,67000,67000340
0812,2009,08,台南市,玉井區,F,0,45~49,1,67000,67000230
0812,2009,09,連江縣,北竿鄉,M,0,20~24,1,09007,09007020
0812,2009,09,連江縣,北竿鄉,M,0,50~54,1,09007,09007020
0812,2009,09,金門縣,金城鎮,M,0,35~39,1,09020,09020010
0812,2009,09,金門縣,金城鎮,M,0,70+,1,09020,09020010
0812,2009,09,金門縣,金寧鄉,F,0,55~59,1,09020,09020040
0812,2009,09,金門縣,金寧鄉,F,0,5~9,1,09020,09020040
0812,2009,09,苗栗縣,苗栗市,M,0,20~24,1,10005,10005010
0812,2009,09,南投縣,仁愛鄉,F,0,2,1,10008,10008130
0812,2009,09,南投縣,名間鄉,F,0,60~64,1,10008,10008060
0812,2009,09,南投縣,水里鄉,F,0,60~64,1,10008,10008110
0812,2009,09,屏東縣,泰武鄉,M,0,35~39,1,10013,10013290
0812,2009,09,台東縣,卑南鄉,M,0,50~54,1,10014,10014040
0812,2009,09,台東縣,延平鄉,M,0,40~44,1,10014,10014130
0812,2009,09,台東縣,東河鄉,M,0,40~44,1,10014,10014070
0812,2009,09,台東縣,池上鄉,M,0,65~69,1,10014,10014060
0812,2009,09,花蓮縣,光復鄉,F,0,55~59,1,10015,10015070
0812,2009,09,花蓮縣,吉安鄉,F,0,55~59,1,10015,10015050
0812,2009,09,花蓮縣,萬榮鄉,M,0,10~14,1,10015,10015120
0812,2009,09,花蓮縣,鳳林鎮,M,0,30~34,1,10015,10015020
0812,2009,09,花蓮縣,鳳林鎮,F,0,55~59,1,10015,10015020
0812,2009,09,澎湖縣,湖西鄉,M,0,5~9,1,10016,10016020
0812,2009,09,澎湖縣,湖西鄉,M,0,60~64,1,10016,10016020
0812,2009,09,澎湖縣,馬公市,F,0,50~54,1,10016,10016010
0812,2009,09,澎湖縣,馬公市,M,0,50~54,1,10016,10016010
0812,2009,09,台北市,內湖區,M,0,50~54,1,63000,63000100
0812,2009,09,台北市,萬華區,M,0,25~29,1,63000,63000070
0812,2009,09,台北市,萬華區,M,0,25~29,1,63000,63000071
0812,2009,09,台北市,萬華區,M,0,25~29,1,63000,63000072
0812,2009,09,高雄市,三民區,M,0,15~19,1,64000,64000050
0812,2009,09,高雄市,三民區,M,0,15~19,1,64000,64000051
0812,2009,09,高雄市,三民區,M,0,15~19,1,64000,64000052
0812,2009,09,高雄市,鼓山區,M,0,35~39,1,64000,64000020
0812,2009,09,新北市,板橋區,M,0,25~29,1,65000,65000010
0812,2009,09,新北市,萬里區,M,0,55~59,1,65000,65000280
0812,2009,09,台中市,東區,M,0,35~39,1,66000,66000020
0812,2009,09,台南市,七股區,M,0,30~34,1,67000,67000150
0812,2009,10,宜蘭縣,五結鄉,M,0,30~34,1,10002,10002090
0812,2009,10,彰化縣,溪湖鎮,M,0,25~29,1,10007,10007110
0812,2009,10,南投縣,信義鄉,M,0,20~24,1,10008,10008120
0812,2009,10,屏東縣,春日鄉,M,0,35~39,1,10013,10013310
0812,2009,10,台東縣,台東市,M,0,70+,1,10014,10014010
0812,2009,10,台東縣,太麻里鄉,M,0,65~69,1,10014,10014090
0812,2009,10,台東縣,鹿野鄉,M,0,50~54,1,10014,10014050
0812,2009,10,花蓮縣,光復鄉,M,0,35~39,1,10015,10015070
0812,2009,10,花蓮縣,富里鄉,F,0,45~49,1,10015,10015100
0812,2009,10,花蓮縣,瑞穗鄉,M,0,45~49,1,10015,10015090
0812,2009,10,花蓮縣,瑞穗鄉,F,0,60~64,1,10015,10015090
0812,2009,10,花蓮縣,花蓮市,F,0,45~49,1,10015,10015010
0812,2009,10,花蓮縣,萬榮鄉,M,0,30~34,1,10015,10015120
0812,2009,10,澎湖縣,湖西鄉,F,0,25~29,1,10016,10016020
0812,2009,10,澎湖縣,湖西鄉,M,0,25~29,1,10016,10016020
0812,2009,10,澎湖縣,湖西鄉,F,0,4,1,10016,10016020
0812,2009,10,澎湖縣,湖西鄉,M,0,70+,1,10016,10016020
0812,2009,10,澎湖縣,白沙鄉,M,0,10~14,1,10016,10016030
0812,2009,10,澎湖縣,白沙鄉,M,0,15~19,1,10016,10016030
0812,2009,10,澎湖縣,馬公市,F,0,40~44,1,10016,10016010
0812,2009,10,澎湖縣,馬公市,M,0,45~49,1,10016,10016010
0812,2009,10,高雄市,三民區,M,0,50~54,1,64000,64000050
0812,2009,10,高雄市,三民區,M,0,50~54,1,64000,64000051
0812,2009,10,高雄市,三民區,M,0,50~54,1,64000,64000052
0812,2009,10,新北市,三重區,F,0,65~69,1,65000,65000020
0812,2009,10,台中市,南屯區,M,0,50~54,1,66000,66000070
0812,2009,11,連江縣,南竿鄉,M,0,60~64,1,09007,09007010
0812,2009,11,彰化縣,鹿港鎮,M,0,20~24,1,10007,10007020
0812,2009,11,南投縣,仁愛鄉,M,0,30~34,1,10008,10008130
0812,2009,11,台東縣,卑南鄉,M,0,55~59,1,10014,10014040
0812,2009,11,台東縣,台東市,M,0,55~59,1,10014,10014010
0812,2009,11,台東縣,台東市,M,0,70+,1,10014,10014010
0812,2009,11,台東縣,太麻里鄉,M,0,60~64,1,10014,10014090
0812,2009,11,台東縣,關山鎮,M,0,45~49,1,10014,10014030
0812,2009,11,花蓮縣,光復鄉,M,0,55~59,1,10015,10015070
0812,2009,11,花蓮縣,吉安鄉,F,0,20~24,1,10015,10015050
0812,2009,11,花蓮縣,壽豐鄉,M,0,55~59,1,10015,10015060
0812,2009,11,花蓮縣,玉里鎮,F,0,70+,1,10015,10015030
0812,2009,11,花蓮縣,瑞穗鄉,F,0,70+,1,10015,10015090
0812,2009,11,花蓮縣,萬榮鄉,F,0,70+,1,10015,10015120
0812,2009,11,澎湖縣,馬公市,F,0,55~59,1,10016,10016010
0812,2009,11,基隆市,暖暖區,M,0,20~24,1,10017,10017030
0812,2009,11,台北市,士林區,M,0,50~54,1,63000,63000110
0812,2009,11,高雄市,六龜區,M,0,60~64,1,64000,64000320
0812,2009,11,高雄市,大寮區,F,0,45~49,1,64000,64000140
0812,2009,11,新北市,新店區,M,0,35~39,1,65000,65000060
0812,2009,11,新北市,深坑區,M,0,45~49,1,65000,65000180
0812,2009,11,台南市,東區,F,0,45~49,1,67000,67000320
0812,2009,12,新竹縣,關西鎮,M,0,65~69,1,10004,10004040
0812,2009,12,南投縣,信義鄉,M,0,30~34,1,10008,10008120
0812,2009,12,南投縣,名間鄉,F,0,65~69,1,10008,10008060
0812,2009,12,南投縣,埔里鎮,M,0,40~44,1,10008,10008020
0812,2009,12,南投縣,埔里鎮,M,0,55~59,1,10008,10008020
0812,2009,12,屏東縣,九如鄉,M,0,60~64,1,10013,10013080
0812,2009,12,屏東縣,瑪家鄉,M,0,65~69,1,10013,10013280
0812,2009,12,屏東縣,車城鄉,F,0,30~34,1,10013,10013230
0812,2009,12,台東縣,台東市,M,0,45~49,1,10014,10014010
0812,2009,12,台東縣,台東市,F,0,70+,1,10014,10014010
0812,2009,12,台東縣,太麻里鄉,M,0,40~44,1,10014,10014090
0812,2009,12,台東縣,延平鄉,F,0,45~49,1,10014,10014130
0812,2009,12,台東縣,成功鎮,F,0,65~69,1,10014,10014020
0812,2009,12,台東縣,池上鄉,M,0,45~49,1,10014,10014060
0812,2009,12,台東縣,海端鄉,M,0,25~29,1,10014,10014120
0812,2009,12,台東縣,綠島鄉,M,0,50~54,1,10014,10014110
0812,2009,12,台東縣,達仁鄉,F,0,40~44,1,10014,10014150
0812,2009,12,台東縣,金峰鄉,M,0,30~34,1,10014,10014140
0812,2009,12,花蓮縣,吉安鄉,M,0,50~54,1,10015,10015050
0812,2009,12,花蓮縣,瑞穗鄉,F,0,45~49,1,10015,10015090
0812,2009,12,花蓮縣,花蓮市,F,0,45~49,1,10015,10015010
0812,2009,12,基隆市,暖暖區,F,0,45~49,1,10017,10017030
0812,2009,12,台北市,中正區,M,0,50~54,1,63000,63000050
0812,2009,12,台北市,內湖區,F,0,35~39,1,63000,63000100
0812,2009,12,台北市,萬華區,F,0,55~59,1,63000,63000070
0812,2009,12,台北市,萬華區,F,0,55~59,1,63000,63000071
0812,2009,12,台北市,萬華區,F,0,55~59,1,63000,63000072
0812,2009,12,新北市,新莊區,F,0,45~49,1,65000,65000050
0812,2009,12,新北市,板橋區,M,0,70+,1,65000,65000010
0812,2009,12,新北市,樹林區,M,0,55~59,1,65000,65000070
0812,2009,12,新北市,泰山區,M,0,70+,1,65000,65000160
0812,2009,12,新北市,淡水區,F,0,50~54,1,65000,65000100
0812,2009,12,新北市,淡水區,M,0,50~54,1,65000,65000100
0812,2009,12,台中市,龍井區,M,0,35~39,1,66000,66000250
0812,2009,12,台南市,東區,F,0,55~59,1,67000,67000320
0812,2009,12,台南市,東區,F,0,65~69,1,67000,67000320
0812,2009,12,桃園市,八德區,F,0,50~54,1,68000,68000080
0812,2010,01,宜蘭縣,南澳鄉,M,0,45~49,1,10002,10002120
0812,2010,01,宜蘭縣,大同鄉,M,0,50~54,1,10002,10002110
0812,2010,01,宜蘭縣,宜蘭市,M,0,30~34,1,10002,10002010
0812,2010,01,新竹縣,竹北市,M,0,40~44,1,10004,10004010
0812,2010,01,苗栗縣,頭屋鄉,M,0,30~34,1,10005,10005120
0812,2010,01,南投縣,草屯鎮,F,0,45~49,1,10008,10008030
0812,2010,01,嘉義縣,番路鄉,F,0,20~24,1,10010,10010160
0812,2010,01,台東縣,卑南鄉,M,0,40~44,1,10014,10014040
0812,2010,01,台東縣,台東市,F,0,15~19,1,10014,10014010
0812,2010,01,台東縣,台東市,M,0,25~29,1,10014,10014010
0812,2010,01,台東縣,台東市,M,0,45~49,2,10014,10014010
0812,2010,01,台東縣,大武鄉,M,0,25~29,1,10014,10014100
0812,2010,01,台東縣,太麻里鄉,M,0,50~54,2,10014,10014090
0812,2010,01,台東縣,延平鄉,M,0,35~39,1,10014,10014130
0812,2010,01,台東縣,延平鄉,M,0,40~44,1,10014,10014130
0812,2010,01,台東縣,海端鄉,M,0,15~19,1,10014,10014120
0812,2010,01,台東縣,金峰鄉,F,0,35~39,1,10014,10014140
0812,2010,01,台東縣,關山鎮,F,0,55~59,1,10014,10014030
0812,2010,01,花蓮縣,光復鄉,M,0,55~59,1,10015,10015070
0812,2010,01,花蓮縣,富里鄉,M,0,50~54,2,10015,10015100
0812,2010,01,花蓮縣,秀林鄉,M,0,55~59,2,10015,10015110
0812,2010,01,花蓮縣,花蓮市,F,0,70+,1,10015,10015010
0812,2010,01,花蓮縣,萬榮鄉,M,0,35~39,1,10015,10015120
0812,2010,01,花蓮縣,鳳林鎮,M,0,50~54,1,10015,10015020
0812,2010,01,台北市,信義區,F,0,40~44,1,63000,63000020
0812,2010,01,台北市,士林區,F,0,35~39,1,63000,63000110
0812,2010,01,台北市,士林區,M,0,55~59,1,63000,63000110
0812,2010,01,台北市,文山區,M,0,30~34,1,63000,63000080
0812,2010,01,台北市,文山區,M,0,30~34,1,63000,63000081
0812,2010,01,台北市,文山區,M,0,30~34,1,63000,63000082
0812,2010,01,高雄市,三民區,M,0,30~34,1,64000,64000050
0812,2010,01,高雄市,三民區,M,0,30~34,1,64000,64000051
0812,2010,01,高雄市,三民區,M,0,30~34,1,64000,64000052
0812,2010,01,高雄市,小港區,F,0,55~59,1,64000,64000110
0812,2010,01,高雄市,小港區,M,0,55~59,1,64000,64000110
0812,2010,01,高雄市,楠梓區,F,0,25~29,1,64000,64000040
0812,2010,01,高雄市,鳳山區,F,0,50~54,1,64000,64000120
0812,2010,01,新北市,三重區,M,0,55~59,1,65000,65000020
0812,2010,01,新北市,板橋區,F,0,25~29,1,65000,65000010
0812,2010,01,新北市,板橋區,F,0,60~64,1,65000,65000010
0812,2010,01,新北市,淡水區,M,0,50~54,1,65000,65000100
0812,2010,01,新北市,淡水區,F,0,70+,1,65000,65000100
0812,2010,01,新北市,烏來區,M,0,30~34,1,65000,65000290
0812,2010,01,新北市,烏來區,M,0,40~44,1,65000,65000290
0812,2010,01,台中市,東勢區,M,0,40~44,1,66000,66000100
0812,2010,02,宜蘭縣,宜蘭市,M,0,35~39,1,10002,10002010
0812,2010,02,台東縣,台東市,F,0,30~34,2,10014,10014010
0812,2010,02,台東縣,成功鎮,M,0,45~49,1,10014,10014020
0812,2010,02,台東縣,金峰鄉,M,0,45~49,1,10014,10014140
0812,2010,02,花蓮縣,光復鄉,M,0,30~34,1,10015,10015070
0812,2010,02,花蓮縣,卓溪鄉,F,0,40~44,1,10015,10015130
0812,2010,02,花蓮縣,秀林鄉,M,0,35~39,1,10015,10015110
0812,2010,02,澎湖縣,湖西鄉,F,0,3,1,10016,10016020
0812,2010,02,台北市,南港區,M,0,10~14,1,63000,63000090
0812,2010,02,高雄市,楠梓區,M,0,50~54,1,64000,64000040
0812,2010,02,新北市,瑞芳區,M,0,50~54,1,65000,65000120
0812,2010,02,台中市,大甲區,M,0,15~19,1,66000,66000110
0812,2010,02,台中市,太平區,M,0,50~54,1,66000,66000270
0812,2010,03,新竹縣,關西鎮,M,0,30~34,1,10004,10004040
0812,2010,03,台東縣,卑南鄉,F,0,35~39,1,10014,10014040
0812,2010,03,台東縣,卑南鄉,F,0,45~49,1,10014,10014040
0812,2010,03,台東縣,台東市,M,0,70+,1,10014,10014010
0812,2010,03,台東縣,蘭嶼鄉,F,0,25~29,1,10014,10014160
0812,2010,03,花蓮縣,壽豐鄉,M,0,40~44,1,10015,10015060
0812,2010,03,基隆市,中正區,F,0,20~24,1,10017,10017010
0812,2010,03,新北市,淡水區,M,0,40~44,1,65000,65000100
0812,2010,04,宜蘭縣,蘇澳鎮,M,0,65~69,1,10002,10002030
0812,2010,04,台東縣,卑南鄉,M,0,55~59,1,10014,10014040
0812,2010,04,台東縣,卑南鄉,F,0,70+,1,10014,10014040
0812,2010,04,台東縣,台東市,M,0,40~44,1,10014,10014010
0812,2010,04,台東縣,東河鄉,M,0,25~29,1,10014,10014070
0812,2010,04,台東縣,蘭嶼鄉,M,0,40~44,1,10014,10014160
0812,2010,04,台東縣,蘭嶼鄉,F,0,70+,1,10014,10014160
0812,2010,04,台東縣,鹿野鄉,M,0,30~34,1,10014,10014050
0812,2010,04,台東縣,鹿野鄉,F,0,35~39,1,10014,10014050
0812,2010,04,花蓮縣,光復鄉,F,0,60~64,1,10015,10015070
0812,2010,04,花蓮縣,壽豐鄉,M,0,40~44,1,10015,10015060
0812,2010,04,花蓮縣,瑞穗鄉,F,0,30~34,1,10015,10015090
0812,2010,04,花蓮縣,花蓮市,M,0,60~64,1,10015,10015010
0812,2010,04,花蓮縣,豐濱鄉,M,0,40~44,1,10015,10015080
0812,2010,04,澎湖縣,馬公市,F,0,50~54,1,10016,10016010
0812,2010,04,台北市,大同區,M,0,25~29,1,63000,63000060
0812,2010,04,高雄市,前鎮區,F,0,55~59,1,64000,64000090
0812,2010,04,高雄市,前鎮區,M,0,55~59,1,64000,64000090
0812,2010,04,高雄市,左營區,F,0,35~39,1,64000,64000030
0812,2010,04,高雄市,桃源區,F,0,70+,1,64000,64000370
0812,2010,04,新北市,汐止區,F,0,25~29,1,65000,65000110
0812,2010,04,台中市,北區,M,0,50~54,1,66000,66000050
0812,2010,04,台中市,神岡區,F,0,50~54,1,66000,66000160
0812,2010,05,彰化縣,溪州鄉,M,0,20~24,1,10007,10007260
0812,2010,05,南投縣,信義鄉,M,0,60~64,1,10008,10008120
0812,2010,05,雲林縣,虎尾鎮,M,0,45~49,1,10009,10009030
0812,2010,05,台東縣,卑南鄉,M,0,15~19,1,10014,10014040
0812,2010,05,台東縣,台東市,F,0,40~44,1,10014,10014010
0812,2010,05,台東縣,台東市,F,0,70+,1,10014,10014010
0812,2010,05,台東縣,成功鎮,M,0,60~64,1,10014,10014020
0812,2010,05,台東縣,綠島鄉,M,0,45~49,1,10014,10014110
0812,2010,05,台東縣,蘭嶼鄉,M,0,30~34,1,10014,10014160
0812,2010,05,花蓮縣,玉里鎮,M,0,25~29,1,10015,10015030
0812,2010,05,花蓮縣,玉里鎮,M,0,40~44,1,10015,10015030
0812,2010,05,花蓮縣,玉里鎮,F,0,50~54,1,10015,10015030
0812,2010,05,花蓮縣,豐濱鄉,M,0,45~49,1,10015,10015080
0812,2010,05,澎湖縣,湖西鄉,F,0,60~64,1,10016,10016020
0812,2010,05,台北市,中山區,M,0,70+,1,63000,63000040
0812,2010,05,台北市,內湖區,F,0,60~64,1,63000,63000100
0812,2010,05,台北市,大安區,F,0,50~54,1,63000,63000030
0812,2010,05,台北市,大安區,F,0,55~59,1,63000,63000030
0812,2010,05,台北市,萬華區,M,0,25~29,1,63000,63000070
0812,2010,05,台北市,萬華區,M,0,25~29,1,63000,63000071
0812,2010,05,台北市,萬華區,M,0,25~29,1,63000,63000072
0812,2010,05,台北市,萬華區,F,0,65~69,1,63000,63000070
0812,2010,05,台北市,萬華區,F,0,65~69,1,63000,63000071
0812,2010,05,台北市,萬華區,F,0,65~69,1,63000,63000072
0812,2010,05,高雄市,岡山區,F,0,30~34,1,64000,64000190
0812,2010,05,高雄市,那瑪夏區,F,0,60~64,1,64000,64000380
0812,2010,05,台中市,西屯區,F,0,55~59,1,66000,66000060
0812,2010,05,台南市,安南區,M,0,15~19,1,67000,67000350
0812,2010,05,台南市,安平區,M,0,45~49,1,67000,67000360
0812,2010,06,金門縣,金城鎮,M,0,25~29,1,09020,09020010
0812,2010,06,金門縣,金城鎮,M,0,50~54,1,09020,09020010
0812,2010,06,金門縣,金寧鄉,F,0,25~29,1,09020,09020040
0812,2010,06,金門縣,金沙鎮,F,0,25~29,1,09020,09020020
0812,2010,06,金門縣,金沙鎮,M,0,25~29,1,09020,09020020
0812,2010,06,金門縣,金沙鎮,M,0,35~39,1,09020,09020020
0812,2010,06,金門縣,金沙鎮,M,0,55~59,1,09020,09020020
0812,2010,06,金門縣,金湖鎮,M,0,40~44,1,09020,09020030
0812,2010,06,彰化縣,花壇鄉,M,0,55~59,1,10007,10007080
0812,2010,06,屏東縣,瑪家鄉,F,0,65~69,1,10013,10013280
0812,2010,06,台東縣,卑南鄉,F,0,40~44,1,10014,10014040
0812,2010,06,台東縣,卑南鄉,F,0,60~64,1,10014,10014040
0812,2010,06,台東縣,台東市,M,0,25~29,1,10014,10014010
0812,2010,06,台東縣,台東市,M,0,40~44,1,10014,10014010
0812,2010,06,台東縣,台東市,F,0,60~64,1,10014,10014010
0812,2010,06,台東縣,台東市,M,0,65~69,1,10014,10014010
0812,2010,06,台東縣,延平鄉,F,0,40~44,1,10014,10014130
0812,2010,06,花蓮縣,光復鄉,F,0,55~59,1,10015,10015070
0812,2010,06,花蓮縣,壽豐鄉,M,0,15~19,1,10015,10015060
0812,2010,06,花蓮縣,壽豐鄉,M,0,45~49,1,10015,10015060
0812,2010,06,花蓮縣,壽豐鄉,F,0,50~54,1,10015,10015060
0812,2010,06,花蓮縣,花蓮市,M,0,45~49,1,10015,10015010
0812,2010,06,花蓮縣,花蓮市,F,0,70+,1,10015,10015010
0812,2010,06,澎湖縣,湖西鄉,F,0,4,1,10016,10016020
0812,2010,06,澎湖縣,湖西鄉,M,0,60~64,1,10016,10016020
0812,2010,06,澎湖縣,西嶼鄉,F,0,20~24,1,10016,10016040
0812,2010,06,澎湖縣,西嶼鄉,M,0,45~49,1,10016,10016040
0812,2010,06,澎湖縣,西嶼鄉,F,0,70+,1,10016,10016040
0812,2010,06,台北市,中正區,M,0,30~34,1,63000,63000050
0812,2010,06,高雄市,三民區,F,0,55~59,1,64000,64000050
0812,2010,06,高雄市,三民區,F,0,55~59,1,64000,64000051
0812,2010,06,高雄市,三民區,F,0,55~59,1,64000,64000052
0812,2010,06,新北市,三重區,F,0,25~29,1,65000,65000020
0812,2010,06,新北市,板橋區,M,0,55~59,1,65000,65000010
0812,2010,06,新北市,蘆洲區,M,0,25~29,1,65000,65000140
0812,2010,07,連江縣,北竿鄉,M,0,15~19,1,09007,09007020
0812,2010,07,連江縣,北竿鄉,M,0,70+,1,09007,09007020
0812,2010,07,連江縣,南竿鄉,F,0,10~14,1,09007,09007010
0812,2010,07,連江縣,南竿鄉,M,0,35~39,1,09007,09007010
0812,2010,07,連江縣,南竿鄉,F,0,60~64,1,09007,09007010
0812,2010,07,金門縣,烈嶼鄉,F,0,50~54,1,09020,09020050
0812,2010,07,金門縣,金城鎮,M,0,35~39,1,09020,09020010
0812,2010,07,金門縣,金城鎮,F,0,70+,3,09020,09020010
0812,2010,07,金門縣,金寧鄉,F,0,55~59,1,09020,09020040
0812,2010,07,金門縣,金寧鄉,M,0,60~64,1,09020,09020040
0812,2010,07,金門縣,金寧鄉,F,0,65~69,1,09020,09020040
0812,2010,07,金門縣,金寧鄉,M,0,65~69,1,09020,09020040
0812,2010,07,金門縣,金寧鄉,F,0,70+,1,09020,09020040
0812,2010,07,金門縣,金沙鎮,M,0,15~19,2,09020,09020020
0812,2010,07,金門縣,金沙鎮,M,0,20~24,1,09020,09020020
0812,2010,07,金門縣,金沙鎮,F,0,70+,2,09020,09020020
0812,2010,07,金門縣,金沙鎮,M,0,70+,1,09020,09020020
0812,2010,07,金門縣,金湖鎮,M,0,20~24,2,09020,09020030
0812,2010,07,金門縣,金湖鎮,F,0,35~39,1,09020,09020030
0812,2010,07,金門縣,金湖鎮,M,0,45~49,1,09020,09020030
0812,2010,07,金門縣,金湖鎮,F,0,55~59,2,09020,09020030
0812,2010,07,彰化縣,和美鎮,M,0,20~24,1,10007,10007030
0812,2010,07,彰化縣,埔鹽鄉,M,0,30~34,1,10007,10007140
0812,2010,07,南投縣,埔里鎮,M,0,60~64,1,10008,10008020
0812,2010,07,屏東縣,三地門鄉,M,0,40~44,1,10013,10013260
0812,2010,07,屏東縣,泰武鄉,M,0,35~39,1,10013,10013290
0812,2010,07,台東縣,卑南鄉,M,0,25~29,1,10014,10014040
0812,2010,07,台東縣,台東市,M,0,20~24,1,10014,10014010
0812,2010,07,台東縣,台東市,M,0,60~64,1,10014,10014010
0812,2010,07,台東縣,海端鄉,M,0,35~39,1,10014,10014120
0812,2010,07,台東縣,蘭嶼鄉,F,0,10~14,1,10014,10014160
0812,2010,07,花蓮縣,瑞穗鄉,F,0,55~59,1,10015,10015090
0812,2010,07,澎湖縣,湖西鄉,F,0,1,1,10016,10016020
0812,2010,07,澎湖縣,湖西鄉,F,0,50~54,1,10016,10016020
0812,2010,07,澎湖縣,西嶼鄉,F,0,40~44,1,10016,10016040
0812,2010,07,澎湖縣,馬公市,M,0,60~64,1,10016,10016010
0812,2010,07,澎湖縣,馬公市,M,0,70+,1,10016,10016010
0812,2010,07,基隆市,中正區,F,0,50~54,1,10017,10017010
0812,2010,07,新竹市,北區,M,0,15~19,1,10018,10018020
0812,2010,07,新竹市,香山區,M,0,20~24,1,10018,10018030
0812,2010,07,台北市,大安區,M,0,20~24,1,63000,63000030
0812,2010,07,台北市,文山區,F,0,20~24,1,63000,63000080
0812,2010,07,台北市,文山區,F,0,20~24,1,63000,63000081
0812,2010,07,台北市,文山區,F,0,20~24,1,63000,63000082
0812,2010,07,高雄市,三民區,F,0,20~24,1,64000,64000050
0812,2010,07,高雄市,三民區,F,0,20~24,1,64000,64000051
0812,2010,07,高雄市,三民區,F,0,20~24,1,64000,64000052
0812,2010,07,高雄市,三民區,M,0,60~64,1,64000,64000050
0812,2010,07,高雄市,三民區,M,0,60~64,1,64000,64000051
0812,2010,07,高雄市,三民區,M,0,60~64,1,64000,64000052
0812,2010,07,高雄市,大寮區,F,0,5~9,1,64000,64000140
0812,2010,07,高雄市,岡山區,F,0,50~54,1,64000,64000190
0812,2010,07,高雄市,左營區,M,0,65~69,1,64000,64000030
0812,2010,07,新北市,三重區,F,0,55~59,1,65000,65000020
0812,2010,07,新北市,新店區,F,0,35~39,1,65000,65000060
0812,2010,07,新北市,永和區,F,0,5~9,1,65000,65000040
0812,2010,07,新北市,汐止區,M,0,45~49,1,65000,65000110
0812,2010,07,新北市,汐止區,M,0,55~59,1,65000,65000110
0812,2010,07,新北市,淡水區,M,0,60~64,1,65000,65000100
0812,2010,07,台中市,石岡區,F,0,25~29,1,66000,66000200
0812,2010,07,台中市,西屯區,M,0,65~69,1,66000,66000060
0812,2010,07,台南市,安平區,M,0,40~44,1,67000,67000360
0812,2010,07,台南市,山上區,M,0,40~44,1,67000,67000220
0812,2010,08,連江縣,北竿鄉,M,0,15~19,1,09007,09007020
0812,2010,08,連江縣,北竿鄉,M,0,20~24,1,09007,09007020
0812,2010,08,連江縣,北竿鄉,F,0,60~64,1,09007,09007020
0812,2010,08,金門縣,金城鎮,M,0,55~59,1,09020,09020010
0812,2010,08,金門縣,金湖鎮,M,0,15~19,1,09020,09020030
0812,2010,08,金門縣,金湖鎮,M,0,20~24,1,09020,09020030
0812,2010,08,彰化縣,員林市,M,1,30~34,1,10007,10007100
0812,2010,08,南投縣,仁愛鄉,M,0,35~39,1,10008,10008130
0812,2010,08,南投縣,仁愛鄉,M,0,40~44,1,10008,10008130
0812,2010,08,南投縣,草屯鎮,M,0,40~44,1,10008,10008030
0812,2010,08,雲林縣,斗六市,F,0,25~29,1,10009,10009010
0812,2010,08,雲林縣,斗六市,M,0,55~59,1,10009,10009010
0812,2010,08,台東縣,台東市,M,0,40~44,1,10014,10014010
0812,2010,08,台東縣,台東市,M,0,65~69,1,10014,10014010
0812,2010,08,台東縣,蘭嶼鄉,M,0,55~59,1,10014,10014160
0812,2010,08,花蓮縣,卓溪鄉,F,0,50~54,1,10015,10015130
0812,2010,08,花蓮縣,秀林鄉,F,0,40~44,1,10015,10015110
