確定病名,研判年份,研判週別,縣市,鄉鎮,性別,是否為境外移入,年齡層,確定病例數,縣市別代碼,鄉鎮別代碼
0703,2014,32,基隆市,安樂區,M,0,50~54,1,10017,10017060
0703,2014,32,台北市,大同區,M,0,30~34,1,63000,63000060
0703,2014,32,台北市,大同區,M,0,60~64,1,63000,63000060
0703,2014,32,新北市,板橋區,M,0,35~39,1,65000,65000010
0703,2014,33,嘉義縣,六腳鄉,M,0,35~39,1,10010,10010080
0703,2014,33,新北市,汐止區,M,1,60~64,1,65000,65000110
0703,2014,33,桃園市,中壢區,F,0,45~49,1,68000,68000020
0703,2014,35,基隆市,中山區,M,0,20~24,1,10017,10017050
0703,2014,35,新北市,永和區,M,0,40~44,1,65000,65000040
0703,2014,35,台中市,北區,M,0,25~29,1,66000,66000050
0703,2014,35,桃園市,桃園區,M,0,50~54,1,68000,68000010
0703,2014,35,桃園市,龜山區,M,0,30~34,1,68000,68000070
0703,2014,36,屏東縣,鹽埔鄉,M,0,55~59,1,10013,10013100
0703,2014,36,桃園市,平鎮區,M,0,20~24,1,68000,68000100
0703,2014,37,台北市,中山區,F,0,55~59,1,63000,63000040
0703,2014,37,高雄市,三民區,F,0,45~49,1,64000,64000050
0703,2014,38,高雄市,鼓山區,M,0,40~44,1,64000,64000020
0703,2014,38,台南市,北區,M,0,30~34,1,67000,67000340
0703,2014,39,苗栗縣,苑裡鎮,F,0,30~34,1,10005,10005020
0703,2014,39,花蓮縣,玉里鎮,M,0,60~64,1,10015,10015030
0703,2014,39,新北市,新莊區,M,0,30~34,1,65000,65000050
0703,2014,39,台中市,太平區,F,0,30~34,1,66000,66000270
0703,2014,39,桃園市,平鎮區,F,0,30~34,1,68000,68000100
0703,2014,40,彰化縣,彰化市,M,0,25~29,1,10007,10007010
0703,2014,41,台北市,內湖區,M,0,30~34,1,63000,63000100
0703,2014,41,桃園市,八德區,M,0,35~39,1,68000,68000080
0703,2014,42,新北市,三重區,F,0,40~44,1,65000,65000020
0703,2014,42,桃園市,中壢區,F,0,60~64,1,68000,68000020
0703,2014,44,新竹縣,竹東鎮,F,0,20~24,1,10004,10004020
0703,2014,44,苗栗縣,後龍鎮,M,0,25~29,1,10005,10005060
0703,2014,44,桃園市,桃園區,M,0,20~24,1,68000,68000010
0703,2014,45,台北市,文山區,M,0,60~64,1,63000,63000080
0703,2014,45,台中市,西屯區,F,1,20~24,1,66000,66000060
0703,2014,45,台南市,大內區,F,0,70+,1,67000,67000110
0703,2014,46,苗栗縣,獅潭鄉,M,0,30~34,1,10005,10005170
0703,2014,46,台中市,豐原區,M,0,55~59,1,66000,66000090
0703,2014,46,台南市,北區,F,0,35~39,1,67000,67000340
0703,2014,46,台南市,南區,F,0,70+,1,67000,67000330
0703,2014,46,桃園市,楊梅區,M,0,30~34,1,68000,68000040
0703,2014,47,嘉義市,東區,F,0,40~44,1,10020,10020010
0703,2014,47,桃園市,蘆竹區,F,0,25~29,1,68000,68000050
0703,2014,48,新北市,土城區,F,0,25~29,1,65000,65000130
0703,2014,49,苗栗縣,公館鄉,M,0,50~54,1,10005,10005090
0703,2014,49,台中市,后里區,F,0,45~49,1,66000,66000150
0703,2014,50,基隆市,安樂區,F,0,55~59,1,10017,10017060
0703,2014,50,台北市,萬華區,M,0,25~29,1,63000,63000070
0703,2014,50,新北市,板橋區,F,0,70+,1,65000,65000010
0703,2014,51,台北市,萬華區,F,0,40~44,1,63000,63000070
0703,2014,51,新北市,蘆洲區,M,0,25~29,1,65000,65000140
0703,2014,51,台南市,麻豆區,F,0,35~39,1,67000,67000070
0703,2014,52,台北市,中正區,M,0,45~49,1,63000,63000050
0703,2014,53,苗栗縣,竹南鎮,F,0,25~29,1,10005,10005040
0703,2014,53,雲林縣,斗南鎮,F,0,55~59,1,10009,10009020
0703,2014,53,高雄市,三民區,M,0,30~34,1,64000,64000050
0703,2015,1,桃園市,大園區,F,0,50~54,1,68000,68000060
0703,2015,2,基隆市,安樂區,F,0,0,1,10017,10017060
0703,2015,2,新北市,三重區,M,0,20~24,1,65000,65000020
0703,2015,2,新北市,汐止區,F,0,65~69,1,65000,65000110
0703,2015,3,台中市,太平區,M,0,25~29,1,66000,66000270
0703,2015,4,彰化縣,二林鎮,M,0,40~44,1,10007,10007200
0703,2015,4,彰化縣,大村鄉,M,1,20~24,1,10007,10007130
0703,2015,4,台北市,大安區,F,0,35~39,1,63000,63000030
0703,2015,4,台中市,西屯區,F,0,20~24,1,66000,66000060
0703,2015,4,桃園市,觀音區,M,0,30~34,1,68000,68000120
0703,2015,5,屏東縣,內埔鄉,F,0,35~39,1,10013,10013130
0703,2015,6,台北市,大同區,M,0,60~64,1,63000,63000060
0703,2015,6,高雄市,左營區,F,0,35~39,1,64000,64000030
0703,2015,6,台中市,后里區,F,0,50~54,1,66000,66000150
0703,2015,6,台南市,永康區,M,0,25~29,1,67000,67000310
0703,2015,8,宜蘭縣,冬山鄉,M,0,55~59,1,10002,10002080
0703,2015,8,彰化縣,二水鄉,F,0,30~34,1,10007,10007180
0703,2015,8,嘉義縣,民雄鄉,F,0,60~64,1,10010,10010050
0703,2015,8,新北市,中和區,M,1,25~29,1,65000,65000030
0703,2015,9,嘉義市,西區,F,0,30~34,1,10020,10020020
0703,2015,9,高雄市,三民區,M,0,50~54,1,64000,64000050
0703,2015,10,台北市,大安區,M,0,30~34,1,63000,63000030
0703,2015,10,台北市,文山區,M,0,45~49,1,63000,63000080
0703,2015,10,新北市,永和區,F,0,60~64,1,65000,65000040
