確定病名,研判年份,研判週別,縣市,鄉鎮,性別,是否為境外移入,年齡層,確定病例數,縣市別代碼,鄉鎮別代碼
487a,2012,26,新北市,板橋區,F,0,70+,1,65000,65000010
487a,2012,26,新北市,永和區,M,0,35~39,1,65000,65000040
487a,2012,26,新北市,永和區,M,0,60~64,1,65000,65000040
487a,2012,26,新北市,永和區,F,0,70+,3,65000,65000040
487a,2012,26,新北市,永和區,M,0,70+,1,65000,65000040
487a,2012,26,新北市,汐止區,F,0,70+,1,65000,65000110
487a,2012,26,台南市,中西區,M,0,40~44,1,67000,67000370
487a,2012,26,台南市,佳里區,M,0,70+,1,67000,67000120
487a,2012,26,台南市,東區,M,0,55~59,1,67000,67000320
487a,2012,26,桃園市,中壢區,F,0,45~49,1,68000,68000020
487a,2012,26,桃園市,桃園區,F,0,70+,1,68000,68000010
487a,2012,26,桃園市,桃園區,M,0,70+,1,68000,68000010
487a,2012,27,新竹縣,竹東鎮,M,0,70+,1,10004,10004020
487a,2012,27,新竹縣,芎林鄉,F,0,70+,1,10004,10004070
487a,2012,27,彰化縣,芳苑鄉,M,0,70+,1,10007,10007230
487a,2012,27,南投縣,埔里鎮,M,0,70+,1,10008,10008020
487a,2012,27,雲林縣,北港鎮,F,0,55~59,1,10009,10009060
487a,2012,27,嘉義縣,新港鄉,F,0,70+,1,10010,10010070
487a,2012,27,嘉義縣,水上鄉,F,0,70+,1,10010,10010120
487a,2012,27,屏東縣,內埔鄉,F,0,70+,1,10013,10013130
487a,2012,27,屏東縣,屏東市,M,0,70+,1,10013,10013010
487a,2012,27,台東縣,台東市,F,0,60~64,1,10014,10014010
487a,2012,27,台東縣,台東市,M,0,65~69,1,10014,10014010
487a,2012,27,台東縣,台東市,F,0,70+,1,10014,10014010
487a,2012,27,台東縣,台東市,M,0,70+,1,10014,10014010
487a,2012,27,台東縣,海端鄉,F,0,45~49,1,10014,10014120
487a,2012,27,花蓮縣,豐濱鄉,M,0,55~59,1,10015,10015080
487a,2012,27,基隆市,安樂區,M,0,55~59,1,10017,10017060
487a,2012,27,新竹市,東區,F,0,65~69,1,10018,10018010
487a,2012,27,台北市,士林區,M,0,65~69,1,63000,63000110
487a,2012,27,台北市,萬華區,M,0,65~69,1,63000,63000070
487a,2012,27,高雄市,前金區,M,0,55~59,1,64000,64000070
487a,2012,27,高雄市,前金區,M,0,60~64,1,64000,64000070
487a,2012,27,高雄市,前金區,M,0,70+,1,64000,64000070
487a,2012,27,高雄市,前鎮區,F,0,70+,1,64000,64000090
487a,2012,27,高雄市,左營區,F,0,70+,2,64000,64000030
487a,2012,27,高雄市,新興區,F,0,60~64,1,64000,64000060
487a,2012,27,高雄市,林園區,F,0,70+,1,64000,64000130
487a,2012,27,高雄市,橋頭區,M,0,70+,1,64000,64000200
487a,2012,27,高雄市,苓雅區,M,0,70+,2,64000,64000080
487a,2012,27,高雄市,鳳山區,M,0,70+,1,64000,64000120
487a,2012,27,新北市,三峽區,F,0,65~69,1,65000,65000090
487a,2012,27,新北市,三重區,M,0,60~64,1,65000,65000020
487a,2012,27,新北市,三重區,F,0,70+,1,65000,65000020
487a,2012,27,新北市,新莊區,F,0,25~29,1,65000,65000050
487a,2012,27,新北市,新莊區,F,0,70+,1,65000,65000050
487a,2012,27,新北市,板橋區,M,0,50~54,1,65000,65000010
487a,2012,27,新北市,板橋區,F,0,55~59,1,65000,65000010
487a,2012,27,新北市,板橋區,F,0,70+,1,65000,65000010
487a,2012,27,新北市,板橋區,M,0,70+,2,65000,65000010
487a,2012,27,新北市,永和區,F,0,0,1,65000,65000040
487a,2012,27,新北市,永和區,M,0,15~19,1,65000,65000040
487a,2012,27,新北市,永和區,F,0,25~29,1,65000,65000040
487a,2012,27,新北市,永和區,F,0,55~59,1,65000,65000040
487a,2012,27,新北市,永和區,M,0,70+,1,65000,65000040
487a,2012,27,新北市,金山區,F,0,60~64,1,65000,65000270
487a,2012,27,新北市,鶯歌區,M,0,60~64,1,65000,65000080
487a,2012,27,台中市,大甲區,F,0,70+,1,66000,66000110
487a,2012,27,台南市,北區,F,0,40~44,1,67000,67000340
487a,2012,27,台南市,南區,F,0,45~49,1,67000,67000330
487a,2012,27,台南市,安南區,M,0,55~59,1,67000,67000350
487a,2012,27,台南市,柳營區,M,0,55~59,1,67000,67000040
487a,2012,27,桃園市,八德區,F,0,55~59,1,68000,68000080
487a,2012,27,桃園市,新屋區,F,0,70+,1,68000,68000110
487a,2012,27,桃園市,新屋區,M,0,70+,1,68000,68000110
487a,2012,27,桃園市,龍潭區,M,0,45~49,1,68000,68000090
487a,2012,28,宜蘭縣,三星鄉,M,0,70+,1,10002,10002100
487a,2012,28,南投縣,埔里鎮,M,0,60~64,1,10008,10008020
487a,2012,28,南投縣,魚池鄉,M,0,25~29,1,10008,10008090
487a,2012,28,雲林縣,虎尾鎮,M,0,35~39,1,10009,10009030
487a,2012,28,嘉義縣,大林鎮,M,0,25~29,1,10010,10010040
487a,2012,28,嘉義縣,新港鄉,M,0,70+,1,10010,10010070
487a,2012,28,嘉義縣,水上鄉,F,0,70+,1,10010,10010120
487a,2012,28,嘉義縣,鹿草鄉,M,0,70+,1,10010,10010110
487a,2012,28,屏東縣,屏東市,M,0,35~39,1,10013,10013010
487a,2012,28,屏東縣,屏東市,F,0,70+,1,10013,10013010
487a,2012,28,屏東縣,屏東市,M,0,70+,1,10013,10013010
487a,2012,28,屏東縣,潮州鎮,M,0,25~29,1,10013,10013020
487a,2012,28,屏東縣,里港鄉,M,0,70+,1,10013,10013090
487a,2012,28,屏東縣,麟洛鄉,M,0,70+,1,10013,10013070
487a,2012,28,台東縣,關山鎮,M,0,60~64,1,10014,10014030
487a,2012,28,台北市,中正區,M,0,70+,1,63000,63000050
487a,2012,28,台北市,士林區,F,0,50~54,1,63000,63000110
487a,2012,28,台北市,士林區,F,0,60~64,1,63000,63000110
487a,2012,28,台北市,士林區,F,0,70+,1,63000,63000110
487a,2012,28,台北市,松山區,M,0,50~54,1,63000,63000010
487a,2012,28,高雄市,三民區,M,0,35~39,1,64000,64000050
487a,2012,28,高雄市,三民區,F,0,70+,1,64000,64000050
487a,2012,28,高雄市,三民區,M,0,70+,1,64000,64000050
487a,2012,28,高雄市,前金區,F,0,70+,1,64000,64000070
487a,2012,28,高雄市,前金區,M,0,70+,1,64000,64000070
487a,2012,28,高雄市,小港區,M,0,25~29,1,64000,64000110
487a,2012,28,高雄市,新興區,M,0,70+,2,64000,64000060
487a,2012,28,高雄市,苓雅區,F,0,70+,1,64000,64000080
487a,2012,28,高雄市,鳳山區,M,0,70+,1,64000,64000120
487a,2012,28,新北市,三峽區,M,0,70+,2,65000,65000090
487a,2012,28,新北市,三重區,M,0,70+,1,65000,65000020
487a,2012,28,新北市,中和區,F,0,60~64,2,65000,65000030
487a,2012,28,新北市,土城區,M,0,20~24,1,65000,65000130
487a,2012,28,新北市,新店區,M,0,70+,1,65000,65000060
487a,2012,28,新北市,板橋區,F,0,60~64,1,65000,65000010
487a,2012,28,新北市,永和區,M,0,15~19,1,65000,65000040
487a,2012,28,新北市,永和區,M,0,30~34,1,65000,65000040
487a,2012,28,新北市,永和區,F,0,40~44,1,65000,65000040
487a,2012,28,新北市,永和區,M,0,40~44,1,65000,65000040
487a,2012,28,新北市,永和區,M,0,50~54,1,65000,65000040
487a,2012,28,新北市,永和區,F,0,65~69,1,65000,65000040
487a,2012,28,新北市,永和區,F,0,70+,3,65000,65000040
487a,2012,28,新北市,蘆洲區,F,0,70+,1,65000,65000140
487a,2012,28,新北市,蘆洲區,M,0,70+,1,65000,65000140
487a,2012,28,台中市,大安區,F,0,70+,1,66000,66000220
487a,2012,28,台中市,西屯區,M,0,70+,1,66000,66000060
487a,2012,28,台南市,南區,M,0,70+,1,67000,67000330
487a,2012,28,台南市,大內區,M,0,55~59,1,67000,67000110
487a,2012,28,台南市,將軍區,M,0,70+,1,67000,67000160
487a,2012,28,桃園市,平鎮區,M,0,45~49,1,68000,68000100
487a,2012,28,桃園市,楊梅區,M,0,60~64,1,68000,68000040
487a,2012,29,新竹縣,竹北市,F,0,70+,1,10004,10004010
487a,2012,29,彰化縣,伸港鄉,M,0,50~54,1,10007,10007050
487a,2012,29,彰化縣,和美鎮,F,0,70+,1,10007,10007030
487a,2012,29,彰化縣,彰化市,M,0,70+,1,10007,10007010
487a,2012,29,南投縣,名間鄉,F,0,70+,1,10008,10008060
487a,2012,29,雲林縣,四湖鄉,F,0,70+,1,10009,10009180
487a,2012,29,嘉義縣,中埔鄉,M,0,25~29,1,10010,10010130
487a,2012,29,嘉義縣,大林鎮,M,0,45~49,1,10010,10010040
487a,2012,29,嘉義縣,布袋鎮,F,0,70+,1,10010,10010030
487a,2012,29,嘉義縣,東石鄉,M,0,70+,1,10010,10010090
487a,2012,29,嘉義縣,水上鄉,F,0,70+,1,10010,10010120
487a,2012,29,嘉義縣,水上鄉,M,0,70+,1,10010,10010120
487a,2012,29,台東縣,台東市,M,0,70+,1,10014,10014010
487a,2012,29,台北市,中山區,M,0,40~44,1,63000,63000040
487a,2012,29,台北市,內湖區,M,0,55~59,1,63000,63000100
487a,2012,29,台北市,北投區,M,0,70+,1,63000,63000120
487a,2012,29,台北市,士林區,M,0,65~69,1,63000,63000110
487a,2012,29,台北市,大同區,F,0,70+,1,63000,63000060
487a,2012,29,台北市,萬華區,F,0,70+,1,63000,63000070
487a,2012,29,台北市,萬華區,M,0,70+,1,63000,63000070
487a,2012,29,高雄市,三民區,F,0,70+,2,64000,64000050
487a,2012,29,高雄市,前金區,F,0,70+,1,64000,64000070
487a,2012,29,高雄市,前鎮區,F,0,70+,1,64000,64000090
487a,2012,29,高雄市,小港區,M,0,65~69,1,64000,64000110
487a,2012,29,高雄市,林園區,F,0,70+,1,64000,64000130
487a,2012,29,高雄市,鳳山區,M,0,70+,1,64000,64000120
487a,2012,29,新北市,三峽區,F,0,65~69,1,65000,65000090
487a,2012,29,新北市,三峽區,F,0,70+,1,65000,65000090
487a,2012,29,新北市,三峽區,M,0,70+,1,65000,65000090
487a,2012,29,新北市,三重區,F,0,70+,1,65000,65000020
487a,2012,29,新北市,中和區,M,0,30~34,1,65000,65000030
487a,2012,29,新北市,中和區,M,0,70+,1,65000,65000030
487a,2012,29,新北市,五股區,F,0,65~69,1,65000,65000150
487a,2012,29,新北市,八里區,M,0,70+,1,65000,65000230
487a,2012,29,新北市,土城區,F,0,70+,2,65000,65000130
487a,2012,29,新北市,板橋區,M,0,70+,3,65000,65000010
487a,2012,29,新北市,永和區,F,0,50~54,1,65000,65000040
487a,2012,29,新北市,永和區,F,0,60~64,1,65000,65000040
487a,2012,29,新北市,永和區,F,0,65~69,1,65000,65000040
487a,2012,29,新北市,永和區,M,0,65~69,2,65000,65000040
487a,2012,29,新北市,永和區,F,0,70+,2,65000,65000040
487a,2012,29,新北市,淡水區,M,0,70+,1,65000,65000100
487a,2012,29,新北市,金山區,M,0,60~64,1,65000,65000270
487a,2012,29,台南市,中西區,F,0,70+,1,67000,67000370
487a,2012,29,台南市,北區,F,0,70+,1,67000,67000340
487a,2012,29,台南市,善化區,F,0,70+,1,67000,67000190
487a,2012,29,台南市,新市區,M,0,5~9,1,67000,67000200
487a,2012,29,台南市,白河區,F,0,60~64,1,67000,67000030
487a,2012,29,桃園市,觀音區,F,0,70+,1,68000,68000120
487a,2012,30,新竹縣,新埔鎮,M,0,55~59,1,10004,10004030
487a,2012,30,彰化縣,和美鎮,M,0,70+,1,10007,10007030
487a,2012,30,彰化縣,彰化市,M,0,70+,1,10007,10007010
487a,2012,30,彰化縣,秀水鄉,M,0,70+,1,10007,10007070
487a,2012,30,雲林縣,四湖鄉,F,0,70+,1,10009,10009180
487a,2012,30,台東縣,卑南鄉,F,0,45~49,1,10014,10014040
487a,2012,30,台東縣,卑南鄉,M,0,70+,1,10014,10014040
487a,2012,30,台東縣,台東市,F,0,55~59,1,10014,10014010
487a,2012,30,台北市,中山區,F,0,70+,2,63000,63000040
487a,2012,30,台北市,信義區,M,0,70+,1,63000,63000020
487a,2012,30,高雄市,三民區,F,0,70+,1,64000,64000050
487a,2012,30,高雄市,左營區,M,0,70+,1,64000,64000030
487a,2012,30,高雄市,燕巢區,F,0,40~44,1,64000,64000210
487a,2012,30,高雄市,鳳山區,M,0,60~64,1,64000,64000120
487a,2012,30,新北市,中和區,F,0,25~29,1,65000,65000030
487a,2012,30,新北市,中和區,F,0,70+,1,65000,65000030
487a,2012,30,新北市,土城區,F,0,70+,1,65000,65000130
487a,2012,30,新北市,新店區,M,0,4,1,65000,65000060
487a,2012,30,新北市,永和區,M,0,55~59,1,65000,65000040
487a,2012,30,新北市,永和區,M,0,60~64,2,65000,65000040
487a,2012,30,新北市,永和區,M,0,70+,1,65000,65000040
487a,2012,30,新北市,鶯歌區,M,0,70+,1,65000,65000080
487a,2012,30,台中市,大里區,M,0,70+,1,66000,66000280
487a,2012,30,台中市,大雅區,M,0,70+,1,66000,66000180
487a,2012,30,台中市,龍井區,M,0,70+,1,66000,66000250
487a,2012,30,台南市,南區,M,0,60~64,1,67000,67000330
487a,2012,30,台南市,安南區,M,0,70+,1,67000,67000350
487a,2012,30,桃園市,平鎮區,M,0,65~69,1,68000,68000100
487a,2012,30,桃園市,楊梅區,M,0,50~54,1,68000,68000040
487a,2012,30,桃園市,龍潭區,M,0,70+,1,68000,68000090
487a,2012,31,宜蘭縣,蘇澳鎮,M,0,60~64,1,10002,10002030
487a,2012,31,新竹縣,竹北市,M,0,70+,1,10004,10004010
487a,2012,31,彰化縣,埔心鄉,F,0,70+,1,10007,10007150
487a,2012,31,彰化縣,彰化市,F,0,55~59,1,10007,10007010
487a,2012,31,彰化縣,永靖鄉,M,0,70+,1,10007,10007160
487a,2012,31,彰化縣,福興鄉,M,0,45~49,1,10007,10007060
487a,2012,31,南投縣,埔里鎮,M,0,70+,1,10008,10008020
487a,2012,31,雲林縣,麥寮鄉,F,0,60~64,1,10009,10009130
487a,2012,31,新竹市,東區,F,0,65~69,1,10018,10018010
487a,2012,31,高雄市,旗山區,M,0,65~69,1,64000,64000300
487a,2012,31,新北市,三峽區,M,0,70+,1,65000,65000090
487a,2012,31,新北市,五股區,F,0,70+,1,65000,65000150
487a,2012,31,新北市,永和區,M,0,30~34,1,65000,65000040
487a,2012,31,新北市,永和區,F,0,45~49,1,65000,65000040
487a,2012,31,台中市,潭子區,F,0,70+,1,66000,66000170
487a,2012,31,台南市,北區,M,0,70+,1,67000,67000340
487a,2012,31,台南市,南區,M,0,55~59,1,67000,67000330
487a,2012,31,台南市,善化區,M,0,70+,1,67000,67000190
487a,2012,31,台南市,安南區,M,0,40~44,1,67000,67000350
487a,2012,31,台南市,安定區,M,0,40~44,1,67000,67000210
487a,2012,31,台南市,白河區,M,0,70+,1,67000,67000030
487a,2012,31,桃園市,楊梅區,F,0,70+,1,68000,68000040
487a,2012,32,宜蘭縣,礁溪鄉,M,0,50~54,1,10002,10002050
487a,2012,32,南投縣,草屯鎮,M,0,55~59,1,10008,10008030
487a,2012,32,雲林縣,土庫鎮,M,0,65~69,1,10009,10009050
487a,2012,32,台東縣,台東市,F,0,70+,1,10014,10014010
487a,2012,32,台東縣,長濱鄉,M,0,70+,1,10014,10014080
487a,2012,32,花蓮縣,光復鄉,M,0,70+,1,10015,10015070
487a,2012,32,花蓮縣,玉里鎮,M,0,60~64,1,10015,10015030
487a,2012,32,新竹市,東區,F,0,70+,1,10018,10018010
487a,2012,32,高雄市,三民區,F,0,70+,1,64000,64000050
487a,2012,32,高雄市,前金區,F,0,70+,2,64000,64000070
487a,2012,32,新北市,三峽區,M,0,70+,1,65000,65000090
487a,2012,32,新北市,中和區,M,0,50~54,1,65000,65000030
487a,2012,32,新北市,永和區,M,0,70+,1,65000,65000040
487a,2012,32,新北市,鶯歌區,F,0,45~49,1,65000,65000080
487a,2012,32,台南市,南區,M,0,70+,1,67000,67000330
487a,2012,32,台南市,安南區,F,0,70+,1,67000,67000350
487a,2012,32,桃園市,八德區,F,0,70+,1,68000,68000080
487a,2012,33,彰化縣,伸港鄉,F,0,50~54,1,10007,10007050
487a,2012,33,嘉義縣,水上鄉,F,0,70+,1,10010,10010120
487a,2012,33,台東縣,台東市,F,0,70+,1,10014,10014010
487a,2012,33,嘉義市,西區,F,0,40~44,1,10020,10020020
487a,2012,33,高雄市,仁武區,F,0,25~29,1,64000,64000170
487a,2012,33,高雄市,仁武區,M,0,65~69,1,64000,64000170
487a,2012,33,高雄市,小港區,M,0,20~24,1,64000,64000110
487a,2012,33,高雄市,岡山區,F,0,60~64,1,64000,64000190
487a,2012,33,高雄市,新興區,F,0,70+,1,64000,64000060
487a,2012,33,高雄市,林園區,M,0,15~19,1,64000,64000130
487a,2012,33,新北市,中和區,M,0,65~69,1,65000,65000030
487a,2012,33,新北市,板橋區,F,0,65~69,1,65000,65000010
487a,2012,33,新北市,永和區,M,0,45~49,1,65000,65000040
487a,2012,33,新北市,永和區,M,0,70+,1,65000,65000040
487a,2012,33,新北市,鶯歌區,M,0,60~64,1,65000,65000080
487a,2012,33,台南市,南區,F,0,60~64,1,67000,67000330
487a,2012,33,台南市,安南區,F,0,60~64,1,67000,67000350
487a,2012,33,桃園市,中壢區,M,0,70+,1,68000,68000020
487a,2012,34,彰化縣,二林鎮,M,0,70+,1,10007,10007200
487a,2012,34,台東縣,台東市,M,0,70+,1,10014,10014010
487a,2012,34,高雄市,三民區,F,0,70+,1,64000,64000050
487a,2012,34,高雄市,林園區,M,0,60~64,1,64000,64000130
487a,2012,34,高雄市,鳳山區,F,0,70+,1,64000,64000120
487a,2012,34,新北市,樹林區,M,0,30~34,1,65000,65000070
487a,2012,34,新北市,永和區,F,0,50~54,1,65000,65000040
487a,2012,34,台南市,永康區,F,0,70+,1,67000,67000310
487a,2012,35,台東縣,長濱鄉,F,0,50~54,1,10014,10014080
487a,2012,35,嘉義市,西區,F,0,70+,1,10020,10020020
487a,2012,35,台北市,大安區,F,0,70+,1,63000,63000030
487a,2012,35,台北市,大安區,M,0,70+,1,63000,63000030
487a,2012,35,台北市,文山區,M,0,70+,1,63000,63000080
487a,2012,35,台北市,松山區,F,0,70+,1,63000,63000010
487a,2012,35,高雄市,新興區,M,0,70+,1,64000,64000060
487a,2012,35,新北市,中和區,F,0,55~59,1,65000,65000030
487a,2012,35,新北市,中和區,M,0,70+,1,65000,65000030
487a,2012,35,新北市,土城區,F,0,70+,1,65000,65000130
487a,2012,35,新北市,永和區,F,0,40~44,1,65000,65000040
487a,2012,35,新北市,永和區,F,0,70+,1,65000,65000040
487a,2012,35,新北市,淡水區,M,0,60~64,1,65000,65000100
487a,2012,36,新北市,永和區,F,0,45~49,1,65000,65000040
487a,2012,36,新北市,永和區,M,0,60~64,1,65000,65000040
487a,2012,36,新北市,永和區,M,0,70+,2,65000,65000040
487a,2012,36,台南市,大內區,M,0,20~24,1,67000,67000110
487a,2012,36,台南市,安南區,M,0,35~39,1,67000,67000350
487a,2012,36,台南市,永康區,M,0,65~69,1,67000,67000310
487a,2012,36,台南市,鹽水區,M,0,70+,1,67000,67000020
487a,2012,37,彰化縣,溪湖鎮,M,0,25~29,1,10007,10007110
487a,2012,37,高雄市,大樹區,M,0,70+,1,64000,64000150
487a,2012,38,嘉義縣,竹崎鄉,M,0,70+,1,10010,10010140
487a,2012,38,高雄市,新興區,M,0,20~24,1,64000,64000060
487a,2012,38,高雄市,新興區,M,0,70+,1,64000,64000060
487a,2012,40,彰化縣,溪州鄉,M,0,70+,1,10007,10007260
487a,2012,40,嘉義縣,大林鎮,M,0,50~54,1,10010,10010040
487a,2012,40,花蓮縣,瑞穗鄉,M,0,55~59,1,10015,10015090
487a,2012,40,花蓮縣,萬榮鄉,F,0,2,1,10015,10015120
487a,2012,40,台北市,內湖區,F,0,70+,1,63000,63000100
487a,2012,40,台北市,萬華區,F,0,30~34,1,63000,63000070
487a,2012,40,高雄市,大寮區,M,0,70+,1,64000,64000140
487a,2012,40,高雄市,左營區,M,0,30~34,1,64000,64000030
487a,2012,40,高雄市,林園區,M,0,70+,1,64000,64000130
487a,2012,40,桃園市,大溪區,M,0,50~54,1,68000,68000030
487a,2012,41,彰化縣,大村鄉,M,0,70+,1,10007,10007130
487a,2012,42,屏東縣,內埔鄉,M,0,70+,1,10013,10013130
487a,2012,43,高雄市,三民區,M,0,20~24,1,64000,64000050
487a,2012,44,高雄市,橋頭區,M,0,55~59,1,64000,64000200
487a,2012,44,高雄市,苓雅區,M,0,40~44,1,64000,64000080
487a,2012,45,新北市,土城區,F,0,70+,1,65000,65000130
487a,2012,46,高雄市,鳳山區,F,0,60~64,1,64000,64000120
487a,2012,46,新北市,三重區,F,0,70+,1,65000,65000020
487a,2012,48,彰化縣,埔鹽鄉,M,0,70+,1,10007,10007140
487a,2012,48,嘉義縣,新港鄉,F,0,55~59,1,10010,10010070
487a,2012,50,新北市,泰山區,F,0,65~69,1,65000,65000160
487a,2012,51,彰化縣,二林鎮,M,0,60~64,1,10007,10007200
487a,2012,52,高雄市,左營區,M,0,25~29,1,64000,64000030
487a,2012,52,新北市,永和區,F,0,25~29,1,65000,65000040
487a,2013,1,台北市,松山區,F,0,70+,1,63000,63000010
487a,2013,1,台北市,萬華區,M,0,70+,1,63000,63000070
487a,2013,1,新北市,三峽區,M,0,70+,1,65000,65000090
487a,2013,2,台北市,士林區,F,0,55~59,1,63000,63000110
487a,2013,2,台北市,大同區,F,0,55~59,1,63000,63000060
487a,2013,2,新北市,三峽區,M,0,45~49,1,65000,65000090
487a,2013,2,新北市,樹林區,F,0,70+,1,65000,65000070
487a,2013,2,新北市,永和區,F,0,20~24,1,65000,65000040
487a,2013,3,台北市,內湖區,F,0,60~64,1,63000,63000100
487a,2013,3,台北市,松山區,F,0,45~49,1,63000,63000010
487a,2013,4,台北市,信義區,F,0,70+,1,63000,63000020
487a,2013,4,台北市,大同區,M,0,45~49,1,63000,63000060
487a,2013,4,新北市,三峽區,F,0,70+,1,65000,65000090
487a,2013,4,新北市,三重區,M,0,30~34,1,65000,65000020
487a,2013,4,新北市,三重區,F,0,70+,1,65000,65000020
487a,2013,4,新北市,蘆洲區,F,0,50~54,1,65000,65000140
487a,2013,4,台中市,大雅區,M,0,10~14,1,66000,66000180
487a,2013,4,台南市,安南區,M,1,30~34,1,67000,67000350
487a,2013,4,桃園市,新屋區,F,0,70+,1,68000,68000110
487a,2013,5,花蓮縣,壽豐鄉,F,0,65~69,1,10015,10015060
487a,2013,5,台北市,中正區,M,0,1,1,63000,63000050
487a,2013,5,台北市,信義區,M,0,45~49,1,63000,63000020
487a,2013,5,台北市,北投區,M,0,70+,1,63000,63000120
487a,2013,5,台北市,大安區,M,0,60~64,1,63000,63000030
487a,2013,5,台北市,大安區,M,0,70+,1,63000,63000030
487a,2013,5,高雄市,左營區,F,0,55~59,1,64000,64000030
487a,2013,5,新北市,中和區,M,0,45~49,1,65000,65000030
487a,2013,5,新北市,新店區,F,0,40~44,1,65000,65000060
487a,2013,5,新北市,永和區,M,0,55~59,1,65000,65000040
487a,2013,5,新北市,永和區,F,0,70+,1,65000,65000040
487a,2013,5,台中市,西區,M,0,45~49,1,66000,66000040
487a,2013,6,彰化縣,和美鎮,M,0,60~64,1,10007,10007030
487a,2013,6,南投縣,埔里鎮,M,0,40~44,1,10008,10008020
487a,2013,6,南投縣,埔里鎮,M,0,5~9,1,10008,10008020
487a,2013,6,雲林縣,水林鄉,M,0,40~44,1,10009,10009200
487a,2013,6,台北市,信義區,F,0,70+,1,63000,63000020
487a,2013,6,台北市,大同區,F,0,35~39,1,63000,63000060
487a,2013,6,台北市,大安區,F,0,70+,1,63000,63000030
487a,2013,6,新北市,三重區,M,0,65~69,1,65000,65000020
487a,2013,6,新北市,中和區,M,0,4,1,65000,65000030
487a,2013,6,新北市,土城區,F,0,25~29,1,65000,65000130
487a,2013,6,新北市,鶯歌區,F,0,70+,1,65000,65000080
487a,2013,6,台南市,東區,F,1,15~19,1,67000,67000320
487a,2013,6,台南市,東區,F,1,45~49,1,67000,67000320
487a,2013,6,桃園市,平鎮區,F,0,4,1,68000,68000100
487a,2013,7,彰化縣,員林市,F,0,25~29,1,10007,10007100
487a,2013,7,彰化縣,彰化市,F,0,25~29,1,10007,10007010
487a,2013,7,彰化縣,彰化市,F,0,60~64,1,10007,10007010
487a,2013,7,彰化縣,芬園鄉,M,0,55~59,1,10007,10007090
487a,2013,7,台北市,內湖區,F,0,30~34,1,63000,63000100
487a,2013,7,台北市,北投區,F,0,70+,1,63000,63000120
487a,2013,7,台北市,文山區,F,0,50~54,1,63000,63000080
487a,2013,7,高雄市,鼓山區,F,0,60~64,1,64000,64000020
487a,2013,7,新北市,中和區,F,0,40~44,1,65000,65000030
487a,2013,7,新北市,樹林區,M,0,60~64,1,65000,65000070
487a,2013,7,新北市,永和區,F,0,15~19,1,65000,65000040
487a,2013,7,新北市,淡水區,M,0,45~49,1,65000,65000100
487a,2013,7,新北市,石碇區,F,0,65~69,1,65000,65000190
487a,2013,7,桃園市,觀音區,M,0,55~59,1,68000,68000120
487a,2013,8,彰化縣,和美鎮,F,0,35~39,1,10007,10007030
487a,2013,8,彰化縣,芳苑鄉,F,0,40~44,1,10007,10007230
487a,2013,8,南投縣,魚池鄉,M,0,4,1,10008,10008090
487a,2013,8,屏東縣,里港鄉,M,0,45~49,1,10013,10013090
487a,2013,8,台東縣,東河鄉,M,0,50~54,1,10014,10014070
487a,2013,8,花蓮縣,吉安鄉,M,0,55~59,1,10015,10015050
487a,2013,8,嘉義市,西區,M,0,70+,1,10020,10020020
487a,2013,8,台北市,中山區,M,0,60~64,1,63000,63000040
487a,2013,8,台北市,中山區,M,0,70+,1,63000,63000040
487a,2013,8,台北市,內湖區,M,0,20~24,1,63000,63000100
487a,2013,8,台北市,內湖區,M,0,70+,1,63000,63000100
487a,2013,8,台北市,北投區,F,0,4,1,63000,63000120
487a,2013,8,台北市,士林區,F,0,70+,1,63000,63000110
487a,2013,8,台北市,大同區,M,0,70+,1,63000,63000060
487a,2013,8,台北市,文山區,M,0,65~69,1,63000,63000080
487a,2013,8,台北市,松山區,M,0,45~49,1,63000,63000010
487a,2013,8,台北市,松山區,M,0,70+,1,63000,63000010
487a,2013,8,高雄市,旗山區,F,0,70+,1,64000,64000300
487a,2013,8,新北市,三重區,F,0,70+,1,65000,65000020
487a,2013,8,新北市,中和區,F,0,35~39,1,65000,65000030
487a,2013,8,新北市,中和區,F,0,65~69,1,65000,65000030
487a,2013,8,新北市,土城區,F,0,3,1,65000,65000130
487a,2013,8,新北市,新店區,M,0,20~24,1,65000,65000060
487a,2013,8,新北市,永和區,F,0,15~19,1,65000,65000040
487a,2013,8,新北市,永和區,F,0,25~29,1,65000,65000040
487a,2013,8,新北市,永和區,M,0,25~29,1,65000,65000040
487a,2013,8,新北市,永和區,F,0,45~49,1,65000,65000040
487a,2013,8,新北市,永和區,M,0,45~49,1,65000,65000040
487a,2013,8,新北市,永和區,F,0,60~64,1,65000,65000040
487a,2013,8,新北市,永和區,M,0,60~64,1,65000,65000040
487a,2013,8,新北市,永和區,M,0,70+,1,65000,65000040
487a,2013,8,新北市,深坑區,M,0,45~49,1,65000,65000180
487a,2013,8,台中市,南屯區,M,0,60~64,1,66000,66000070
487a,2013,9,彰化縣,埔鹽鄉,M,0,40~44,1,10007,10007140
487a,2013,9,彰化縣,芬園鄉,F,0,70+,1,10007,10007090
487a,2013,9,雲林縣,斗六市,M,0,0,1,10009,10009010
487a,2013,9,雲林縣,虎尾鎮,M,0,1,1,10009,10009030
487a,2013,9,高雄市,大寮區,M,0,60~64,1,64000,64000140
487a,2013,9,高雄市,路竹區,M,0,55~59,1,64000,64000240
